customer_id,region,segment,industry,acquisition_channel,signup_date
CUST10974,West,SMB,Technology,Email,2026-04-15
CUST10975,South,SMB,Finance,Referral,2025-10-09
CUST10976,East,Mid-Market,Manufacturing,Email,2026-05-14
CUST10977,South,SMB,Healthcare,Email,2025-11-25
CUST10978,South,Enterprise,Technology,Referral,2025-10-27
CUST10979,East,SMB,Retail,Email,2026-06-03
CUST10980,North,Enterprise,Technology,Partner,2025-12-05
CUST10981,West,Mid-Market,Technology,Referral,2026-03-24
CUST10982,West,Enterprise,Technology,Partner,2025-11-06
CUST10983,East,Enterprise,Manufacturing,Event,2026-06-30
CUST10984,South,SMB,Manufacturing,Website,2026-07-07
CUST10985,North,Mid-Market,Finance,Event,2026-04-28
CUST10986,West,SMB,Retail,Event,2026-08-02
CUST10987,South,Mid-Market,Retail,Partner,2026-03-09
CUST10988,North,Mid-Market,Retail,Email,2025-12-08
CUST10989,South,SMB,Finance,Referral,2025-11-25
CUST10990,West,Enterprise,Manufacturing,Website,2025-12-20
CUST10991,East,SMB,Retail,Partner,2025-12-13
CUST10992,West,Mid-Market,Technology,Event,2026-01-26
CUST10993,West,Mid-Market,Healthcare,Referral,2025-12-18
CUST10994,North,SMB,Manufacturing,Email,2026-05-04
CUST10995,West,Mid-Market,Finance,Email,2025-11-24
CUST10996,South,Mid-Market,Healthcare,Email,2026-05-15
CUST10997,East,SMB,Manufacturing,Referral,2026-01-30
CUST10998,North,Mid-Market,Retail,Referral,2026-06-08
CUST10999,West,SMB,Finance,Partner,2026-04-06
CUST11000,South,Mid-Market,Finance,Event,2026-08-27
CUST11001,North,SMB,Technology,Event,2026-03-10
CUST11002,South,Enterprise,Healthcare,Partner,2026-01-16
CUST11003,North,Enterprise,Finance,Event,2026-05-04
CUST11004,North,SMB,Manufacturing,Partner,2026-05-29
CUST11005,East,SMB,Healthcare,Referral,2026-03-10
CUST11006,South,Mid-Market,Technology,Website,2026-04-23
CUST11007,West,Mid-Market,Finance,Email,2026-03-21
CUST11008,South,SMB,Manufacturing,Email,2026-01-20
CUST11009,East,SMB,Finance,Event,2026-01-23
CUST11010,South,SMB,Healthcare,Email,2026-08-28
CUST11011,East,Enterprise,Retail,Website,2026-06-04
CUST11012,East,SMB,Retail,Partner,2025-11-04
CUST11013,South,Enterprise,Healthcare,Email,2026-09-17
CUST11014,West,SMB,Manufacturing,Partner,2026-06-17
CUST11015,South,Enterprise,Finance,Partner,2025-10-19
CUST11016,North,SMB,Technology,Event,2026-06-23
CUST11017,East,SMB,Finance,Email,2026-05-04
CUST11018,West,Enterprise,Manufacturing,Email,2026-08-31
CUST11019,North,Enterprise,Healthcare,Partner,2026-03-28
CUST11020,South,SMB,Finance,Referral,2026-04-08
CUST11021,West,SMB,Retail,Partner,2026-01-23
CUST11022,East,SMB,Retail,Event,2026-01-26
CUST11023,West,SMB,Manufacturing,Email,2026-05-14
CUST11024,East,SMB,Technology,Email,2026-07-30
CUST11025,East,Enterprise,Finance,Website,2026-08-22
CUST11026,South,SMB,Finance,Event,2026-07-09
CUST11027,West,Mid-Market,Technology,Referral,2026-05-11
CUST11028,South,SMB,Retail,Event,2026-04-01
CUST11029,East,SMB,Technology,Partner,2026-02-01
CUST11030,South,Mid-Market,Finance,Event,2026-07-08
CUST11031,East,SMB,Healthcare,Event,2026-01-25
CUST11032,East,Mid-Market,Technology,Email,2026-01-06
CUST11033,South,SMB,Manufacturing,Event,2026-08-13
CUST11034,West,Enterprise,Healthcare,Email,2026-05-04
CUST11035,South,Mid-Market,Healthcare,Event,2026-02-07
CUST11036,East,Enterprise,Manufacturing,Website,2026-08-12
CUST11037,South,SMB,Manufacturing,Website,2026-09-17
CUST11038,South,SMB,Technology,Partner,2026-01-25
CUST11039,South,SMB,Healthcare,Event,2026-04-09
CUST11040,North,Mid-Market,Retail,Email,2026-03-26
CUST11041,North,SMB,Retail,Partner,2026-06-14
CUST11042,East,SMB,Manufacturing,Partner,2026-09-13
CUST11043,East,SMB,Finance,Email,2026-04-19
CUST11044,East,SMB,Technology,Event,2026-07-19
CUST11045,North,SMB,Manufacturing,Event,2026-05-06
CUST11046,South,SMB,Technology,Website,2026-08-20
CUST11047,North,SMB,Technology,Partner,2026-02-25
CUST11048,West,Mid-Market,Retail,Referral,2026-02-18
CUST11049,West,SMB,Retail,Email,2026-03-04
CUST11050,North,SMB,Technology,Partner,2026-09-29
CUST11051,East,Mid-Market,Technology,Event,2026-05-12
CUST11052,North,Mid-Market,Finance,Partner,2025-11-25
CUST11053,South,SMB,Healthcare,Email,2025-10-15
CUST11054,North,Mid-Market,Retail,Website,2026-04-08
CUST11055,South,Enterprise,Finance,Event,2026-07-22
CUST11056,East,Mid-Market,Finance,Website,2026-03-24
CUST11057,West,Enterprise,Finance,Referral,2026-04-23
CUST11058,North,Mid-Market,Healthcare,Event,2026-07-19
CUST11059,East,SMB,Healthcare,Event,2026-04-07
CUST11060,East,SMB,Retail,Partner,2026-08-28
CUST11061,West,Mid-Market,Finance,Partner,2026-05-21
CUST11062,East,Enterprise,Finance,Website,2026-06-24
CUST11063,North,SMB,Finance,Event,2026-07-13
CUST11064,East,SMB,Healthcare,Website,2026-05-17
CUST11065,South,Mid-Market,Manufacturing,Website,2025-10-19
CUST11066,West,SMB,Finance,Partner,2026-03-06
CUST11067,South,Mid-Market,Retail,Website,2025-11-21
CUST11068,East,Mid-Market,Manufacturing,Website,2026-04-05
CUST11069,North,Mid-Market,Manufacturing,Email,2025-11-22
CUST11070,South,Enterprise,Retail,Email,2026-04-04
CUST11071,West,Mid-Market,Retail,Referral,2026-02-03
CUST11072,East,Mid-Market,Finance,Email,2025-10-08
CUST11073,South,Mid-Market,Retail,Email,2025-11-15
CUST11074,West,Enterprise,Healthcare,Referral,2026-04-02
CUST11075,West,Enterprise,Retail,Email,2025-10-29
CUST11076,South,SMB,Technology,Partner,2026-08-09
CUST11077,East,Mid-Market,Manufacturing,Event,2026-07-04
CUST11078,South,SMB,Healthcare,Website,2026-06-16
CUST11079,East,Enterprise,Retail,Referral,2025-12-02
CUST11080,South,Mid-Market,Technology,Referral,2026-07-18
CUST11081,North,SMB,Technology,Referral,2026-05-20
CUST11082,West,SMB,Manufacturing,Event,2026-02-20
CUST11083,West,SMB,Manufacturing,Email,2025-10-01
CUST11084,West,Mid-Market,Healthcare,Partner,2026-04-12
CUST11085,West,SMB,Technology,Partner,2026-07-18
CUST11086,East,SMB,Manufacturing,Event,2025-10-13
CUST11087,West,Enterprise,Manufacturing,Partner,2025-10-20
CUST11088,West,Mid-Market,Technology,Referral,2026-02-17
CUST11089,South,SMB,Retail,Website,2026-04-05
CUST11090,South,SMB,Healthcare,Referral,2026-03-23
CUST11091,North,Enterprise,Retail,Email,2026-03-05
CUST11092,East,Mid-Market,Finance,Partner,2026-01-02
CUST11093,South,Mid-Market,Technology,Partner,2025-10-22
CUST11094,North,SMB,Healthcare,Partner,2025-10-12
CUST11095,East,SMB,Finance,Event,2025-11-06
CUST11096,South,SMB,Retail,Event,2026-06-09
CUST11097,North,Mid-Market,Technology,Website,2026-07-14
CUST11098,West,SMB,Manufacturing,Website,2026-03-08
CUST11099,West,SMB,Retail,Referral,2025-10-29
CUST11100,North,Mid-Market,Manufacturing,Event,2026-03-01
CUST11101,North,Enterprise,Manufacturing,Partner,2026-09-25
CUST11102,South,Mid-Market,Technology,Event,2025-12-31
CUST11103,West,SMB,Technology,Email,2026-03-29
CUST11104,West,SMB,Retail,Partner,2026-04-15
CUST11105,North,SMB,Technology,Referral,2026-01-29
CUST11106,West,SMB,Technology,Referral,2026-03-09
CUST11107,North,Mid-Market,Finance,Website,2026-03-22
CUST11108,South,SMB,Manufacturing,Partner,2026-03-23
CUST11109,West,Mid-Market,Retail,Referral,2026-06-19
CUST11110,North,Enterprise,Finance,Referral,2026-05-01
CUST11111,North,Enterprise,Technology,Website,2025-10-20
CUST11112,South,SMB,Healthcare,Email,2025-10-03
CUST11113,East,SMB,Retail,Event,2026-02-27
CUST11114,West,SMB,Technology,Partner,2026-08-28
CUST11115,West,SMB,Finance,Partner,2025-10-14
CUST11116,North,SMB,Technology,Event,2025-10-26
CUST11117,North,SMB,Healthcare,Partner,2026-06-05
CUST11118,West,Mid-Market,Healthcare,Email,2026-03-14
CUST11119,South,SMB,Retail,Partner,2025-12-24
CUST11120,West,Enterprise,Manufacturing,Partner,2025-12-15
CUST11121,East,SMB,Technology,Partner,2026-05-31
CUST11122,North,SMB,Retail,Email,2026-04-10
CUST11123,West,SMB,Retail,Email,2026-05-21
CUST11124,North,SMB,Manufacturing,Partner,2026-01-11
CUST11125,South,SMB,Manufacturing,Website,2026-04-11
CUST11126,East,Enterprise,Technology,Event,2026-08-10
CUST11127,South,SMB,Retail,Event,2026-01-24
CUST11128,East,SMB,Finance,Website,2026-02-22
CUST11129,East,Mid-Market,Technology,Referral,2025-11-29
CUST11130,West,SMB,Healthcare,Event,2026-05-22
CUST11131,West,Mid-Market,Manufacturing,Referral,2025-10-12
CUST11132,South,SMB,Finance,Event,2025-12-30
CUST11133,North,Enterprise,Healthcare,Email,2026-06-18
CUST11134,East,SMB,Healthcare,Event,2025-10-08
CUST11135,West,SMB,Manufacturing,Website,2026-09-27
CUST11136,South,Mid-Market,Healthcare,Partner,2026-02-25
CUST11137,South,Enterprise,Technology,Partner,2026-02-23
CUST11138,South,SMB,Finance,Event,2026-04-14
CUST11139,North,Mid-Market,Manufacturing,Referral,2026-05-22
CUST11140,East,SMB,Technology,Referral,2026-03-17
CUST11141,South,SMB,Healthcare,Website,2026-08-19
CUST11142,West,SMB,Finance,Email,2026-09-17
CUST11143,West,Mid-Market,Technology,Event,2025-12-13
CUST11144,West,SMB,Retail,Website,2026-06-15
CUST11145,South,Mid-Market,Healthcare,Referral,2026-01-18
CUST11146,South,SMB,Technology,Referral,2026-09-29
CUST11147,East,Enterprise,Healthcare,Event,2026-01-01
CUST11148,West,Enterprise,Manufacturing,Partner,2026-01-16
CUST11149,South,SMB,Manufacturing,Referral,2026-06-18
CUST11150,West,SMB,Finance,Referral,2026-07-16
CUST11151,North,SMB,Finance,Partner,2025-11-16
CUST11152,West,Enterprise,Manufacturing,Referral,2026-04-21
CUST11153,North,SMB,Technology,Website,2026-02-04
CUST11154,North,Mid-Market,Retail,Event,2026-05-12
CUST11155,East,SMB,Retail,Partner,2026-04-22
CUST11156,North,Mid-Market,Retail,Referral,2026-09-25
CUST11157,North,SMB,Healthcare,Email,2026-09-06
CUST11158,North,Mid-Market,Retail,Email,2026-05-27
CUST11159,South,Enterprise,Retail,Website,2026-06-05
CUST11160,West,SMB,Manufacturing,Website,2026-08-25
CUST11161,North,Enterprise,Technology,Website,2025-12-06
CUST11162,East,SMB,Retail,Email,2026-06-22
CUST11163,West,SMB,Manufacturing,Email,2026-07-09
CUST11164,North,Enterprise,Healthcare,Email,2025-11-16
CUST11165,North,Mid-Market,Retail,Email,2026-08-18
CUST11166,West,Mid-Market,Technology,Partner,2026-06-13
CUST11167,West,SMB,Retail,Partner,2026-02-04
CUST11168,East,SMB,Retail,Email,2026-03-26
CUST11169,West,SMB,Technology,Referral,2026-03-28
CUST11170,North,Mid-Market,Technology,Event,2026-09-01
CUST11171,South,SMB,Retail,Event,2026-09-19
CUST11172,East,SMB,Healthcare,Event,2026-07-22
CUST11173,North,SMB,Finance,Event,2026-05-27
CUST11174,West,SMB,Technology,Referral,2025-11-08
CUST11175,South,SMB,Manufacturing,Website,2026-08-30
CUST11176,West,SMB,Finance,Partner,2025-11-18
CUST11177,South,Enterprise,Manufacturing,Email,2025-11-30
CUST11178,South,Mid-Market,Technology,Email,2025-10-26
CUST11179,North,SMB,Healthcare,Referral,2026-09-11
CUST11180,North,Mid-Market,Retail,Referral,2026-03-30
CUST11181,West,Enterprise,Retail,Partner,2025-12-26
CUST11182,North,SMB,Retail,Event,2025-10-30
CUST11183,North,SMB,Manufacturing,Website,2026-02-28
CUST11184,North,SMB,Manufacturing,Referral,2026-06-22
CUST11185,North,SMB,Technology,Referral,2026-09-29
CUST11186,West,Mid-Market,Healthcare,Event,2026-04-20
CUST11187,South,Enterprise,Manufacturing,Partner,2026-05-10
CUST11188,West,SMB,Finance,Website,2026-08-02
CUST11189,North,Mid-Market,Manufacturing,Referral,2026-08-26
CUST11190,East,SMB,Finance,Website,2026-01-11
CUST11191,South,Mid-Market,Technology,Partner,2026-09-28
CUST11192,South,Mid-Market,Finance,Event,2026-04-08
CUST11193,West,SMB,Manufacturing,Partner,2026-09-05
CUST11194,West,SMB,Retail,Event,2025-11-12
CUST11195,West,Mid-Market,Technology,Email,2025-11-05
CUST11196,North,Enterprise,Healthcare,Event,2026-08-19
CUST11197,North,SMB,Manufacturing,Referral,2026-06-03
CUST11198,East,SMB,Manufacturing,Event,2025-12-03
CUST11199,South,SMB,Retail,Referral,2026-08-23
CUST11200,East,Mid-Market,Technology,Partner,2025-11-07
