lead_id,customer_id,sales_rep_id,lead_source,lead_created_date,lead_score,lead_status
LEAD100794,CUST11020,REP1008,Event,2026-01-02,39,Low Priority
LEAD100795,CUST11044,REP1030,Partner,2026-02-07,79,Nurturing
LEAD100796,CUST10398,REP1001,Event,2026-05-11,25,Low Priority
LEAD100797,CUST10573,REP1029,Event,2026-02-21,45,New
LEAD100798,CUST10235,REP1017,Website,2026-01-11,89,Qualified
LEAD100799,CUST10215,REP1002,Referral,2025-12-16,70,Nurturing
LEAD100800,CUST10319,REP1004,Event,2026-05-26,69,Nurturing
LEAD100801,CUST10439,REP1004,Partner,2025-10-13,70,Nurturing
LEAD100802,CUST10328,REP1009,Partner,2025-11-04,33,Low Priority
LEAD100803,CUST10182,REP1010,Partner,2025-10-16,97,Qualified
LEAD100804,CUST10537,REP1020,Email,2026-06-25,44,New
LEAD100805,CUST10749,REP1010,Event,2025-10-11,83,Qualified
LEAD100806,CUST10392,REP1022,Event,2026-03-03,100,Qualified
LEAD100807,CUST10641,REP1009,Email,2025-11-14,39,Low Priority
LEAD100808,CUST10326,REP1008,Partner,2026-05-03,71,Nurturing
LEAD100809,CUST10845,REP1009,Referral,2025-10-13,23,Low Priority
LEAD100810,CUST10779,REP1010,Website,2025-10-10,71,Nurturing
LEAD100811,CUST11153,REP1026,Email,2026-02-28,55,New
LEAD100812,CUST10064,REP1008,Website,2026-06-11,25,Low Priority
LEAD100813,CUST11024,REP1009,Email,2025-11-10,74,Nurturing
LEAD100814,CUST10409,REP1029,Partner,2026-03-31,98,Qualified
LEAD100815,CUST10080,REP1020,Email,2026-07-23,26,Low Priority
LEAD100816,CUST10828,REP1006,Event,2026-05-17,92,Qualified
LEAD100817,CUST10207,REP1027,Partner,2026-07-01,88,Qualified
LEAD100818,CUST10212,REP1006,Partner,2026-01-24,64,Nurturing
LEAD100819,CUST11176,REP1005,Partner,2026-09-09,93,Qualified
LEAD100820,CUST10266,REP1014,Referral,2025-11-23,45,New
LEAD100821,CUST10657,REP1021,Website,2026-05-09,78,Nurturing
LEAD100822,CUST10241,REP1006,Website,2026-03-08,76,Nurturing
LEAD100823,CUST10149,REP1023,Email,2025-10-12,67,Nurturing
LEAD100824,CUST10002,REP1005,Event,2026-09-10,87,Qualified
LEAD100825,CUST10020,REP1024,Website,2026-06-14,90,Qualified
LEAD100826,CUST10569,REP1003,Referral,2025-12-23,83,Qualified
LEAD100827,CUST10521,REP1014,Email,2025-10-20,67,Nurturing
LEAD100828,CUST10047,REP1020,Email,2026-06-04,99,Qualified
LEAD100829,CUST10420,REP1008,Email,2026-04-17,65,Nurturing
LEAD100830,CUST10328,REP1019,Email,2025-10-19,71,Nurturing
LEAD100831,CUST10686,REP1021,Website,2026-09-25,35,Low Priority
LEAD100832,CUST11194,REP1020,Referral,2026-06-20,46,New
LEAD100833,CUST10830,REP1012,Partner,2026-03-18,93,Qualified
LEAD100834,CUST11103,REP1024,Website,2025-12-27,60,Nurturing
LEAD100835,CUST10231,REP1022,Referral,2026-01-07,61,Nurturing
LEAD100836,CUST10259,REP1010,Referral,2026-03-14,86,Qualified
LEAD100837,CUST10901,REP1023,Event,2025-10-21,46,New
LEAD100838,CUST10373,REP1028,Referral,2026-02-12,41,New
LEAD100839,CUST11019,REP1025,Event,2025-12-19,20,Low Priority
LEAD100840,CUST10557,REP1022,Email,2025-11-11,38,Low Priority
LEAD100841,CUST10241,REP1023,Email,2025-11-15,61,Nurturing
LEAD100842,CUST11014,REP1025,Event,2026-02-04,78,Nurturing
LEAD100843,CUST10661,REP1009,Event,2026-02-17,46,New
LEAD100844,CUST10964,REP1022,Referral,2026-02-05,55,New
LEAD100845,CUST10543,REP1006,Partner,2026-06-09,37,Low Priority
LEAD100846,CUST10152,REP1011,Partner,2026-04-09,86,Qualified
LEAD100847,CUST10818,REP1029,Event,2025-12-10,62,Nurturing
LEAD100848,CUST10150,REP1009,Website,2026-09-20,31,Low Priority
LEAD100849,CUST10796,REP1026,Partner,2026-06-24,69,Nurturing
LEAD100850,CUST10501,REP1013,Referral,2026-03-21,47,New
LEAD100851,CUST10950,REP1007,Referral,2025-10-18,90,Qualified
LEAD100852,CUST11045,REP1003,Email,2026-08-30,41,New
LEAD100853,CUST10489,REP1017,Referral,2026-06-29,90,Qualified
LEAD100854,CUST11059,REP1014,Email,2026-03-18,76,Nurturing
LEAD100855,CUST10134,REP1016,Event,2025-11-29,30,Low Priority
LEAD100856,CUST10129,REP1002,Email,2025-11-09,81,Qualified
LEAD100857,CUST11193,REP1009,Website,2026-01-14,78,Nurturing
LEAD100858,CUST10690,REP1001,Website,2025-12-24,56,New
LEAD100859,CUST10541,REP1010,Partner,2025-12-16,33,Low Priority
LEAD100860,CUST10187,REP1028,Partner,2026-02-26,58,New
LEAD100861,CUST10347,REP1005,Email,2025-10-18,69,Nurturing
LEAD100862,CUST10824,REP1021,Partner,2026-01-27,30,Low Priority
LEAD100863,CUST10987,REP1001,Website,2026-08-14,47,New
LEAD100864,CUST11100,REP1017,Event,2026-08-13,76,Nurturing
LEAD100865,CUST10490,REP1028,Event,2025-10-04,64,Nurturing
LEAD100866,CUST10546,REP1011,Email,2026-06-05,100,Qualified
LEAD100867,CUST10196,REP1006,Email,2026-09-27,37,Low Priority
LEAD100868,CUST10100,REP1018,Event,2026-04-30,83,Qualified
LEAD100869,CUST10526,REP1009,Partner,2026-02-20,54,New
LEAD100870,CUST10696,REP1027,Website,2026-03-29,38,Low Priority
LEAD100871,CUST10126,REP1026,Email,2025-12-17,97,Qualified
LEAD100872,CUST10491,REP1020,Partner,2026-02-23,70,Nurturing
LEAD100873,CUST10770,REP1020,Email,2026-09-07,63,Nurturing
LEAD100874,CUST10974,REP1019,Email,2026-05-12,43,New
LEAD100875,CUST11127,REP1023,Partner,2026-03-07,91,Qualified
LEAD100876,CUST10409,REP1014,Referral,2025-11-15,22,Low Priority
LEAD100877,CUST10471,REP1030,Partner,2026-08-27,29,Low Priority
LEAD100878,CUST11050,REP1011,Email,2025-11-29,34,Low Priority
LEAD100879,CUST10832,REP1001,Email,2026-06-21,72,Nurturing
LEAD100880,CUST10329,REP1021,Partner,2026-01-19,28,Low Priority
LEAD100881,CUST10823,REP1020,Partner,2026-01-10,84,Qualified
LEAD100882,CUST10190,REP1030,Event,2025-12-02,35,Low Priority
LEAD100883,CUST10539,REP1012,Referral,2026-02-14,74,Nurturing
LEAD100884,CUST10368,REP1013,Website,2026-06-05,84,Qualified
LEAD100885,CUST11192,REP1017,Email,2026-03-02,91,Qualified
LEAD100886,CUST10042,REP1012,Event,2025-10-10,43,New
LEAD100887,CUST11029,REP1024,Email,2026-01-05,26,Low Priority
LEAD100888,CUST10338,REP1013,Partner,2025-11-28,81,Qualified
LEAD100889,CUST10044,REP1024,Referral,2026-02-24,56,New
LEAD100890,CUST10793,REP1013,Partner,2026-08-26,96,Qualified
LEAD100891,CUST10814,REP1007,Website,2026-09-17,35,Low Priority
LEAD100892,CUST10171,REP1030,Partner,2026-09-30,66,Nurturing
LEAD100893,CUST10046,REP1016,Referral,2025-11-11,29,Low Priority
LEAD100894,CUST10134,REP1022,Referral,2026-03-27,59,New
LEAD100895,CUST10491,REP1018,Partner,2025-10-17,20,Low Priority
LEAD100896,CUST10159,REP1011,Event,2026-03-30,80,Qualified
LEAD100897,CUST10844,REP1030,Referral,2026-04-29,68,Nurturing
LEAD100898,CUST10094,REP1012,Event,2026-07-10,27,Low Priority
LEAD100899,CUST10947,REP1030,Partner,2026-01-31,60,Nurturing
LEAD100900,CUST11050,REP1013,Event,2025-10-14,54,New
LEAD100901,CUST10861,REP1001,Referral,2026-03-15,74,Nurturing
LEAD100902,CUST11133,REP1002,Event,2026-03-05,60,Nurturing
LEAD100903,CUST11128,REP1030,Email,2026-05-16,57,New
LEAD100904,CUST10056,REP1016,Email,2025-11-06,87,Qualified
LEAD100905,CUST10411,REP1012,Partner,2026-05-12,62,Nurturing
LEAD100906,CUST10913,REP1025,Partner,2026-02-24,85,Qualified
LEAD100907,CUST10408,REP1019,Partner,2026-06-27,91,Qualified
LEAD100908,CUST10885,REP1020,Event,2026-09-25,88,Qualified
LEAD100909,CUST10930,REP1021,Email,2025-12-23,97,Qualified
LEAD100910,CUST11197,REP1006,Website,2026-07-03,76,Nurturing
LEAD100911,CUST10396,REP1003,Email,2025-11-16,65,Nurturing
LEAD100912,CUST10418,REP1022,Event,2026-09-25,62,Nurturing
LEAD100913,CUST10030,REP1001,Email,2026-03-25,36,Low Priority
LEAD100914,CUST10343,REP1022,Partner,2026-06-30,87,Qualified
LEAD100915,CUST10337,REP1004,Referral,2026-07-11,76,Nurturing
LEAD100916,CUST10544,REP1008,Email,2026-05-10,90,Qualified
LEAD100917,CUST10506,REP1022,Email,2026-02-18,76,Nurturing
LEAD100918,CUST11028,REP1019,Referral,2026-07-03,58,New
LEAD100919,CUST10929,REP1024,Partner,2026-03-23,43,New
LEAD100920,CUST10875,REP1019,Referral,2026-05-29,99,Qualified
LEAD100921,CUST10007,REP1002,Website,2026-05-12,79,Nurturing
LEAD100922,CUST10566,REP1026,Website,2026-03-19,90,Qualified
LEAD100923,CUST10876,REP1007,Website,2025-11-12,67,Nurturing
LEAD100924,CUST10294,REP1005,Partner,2026-01-15,61,Nurturing
LEAD100925,CUST10510,REP1027,Partner,2026-09-08,22,Low Priority
LEAD100926,CUST10873,REP1006,Partner,2026-04-08,25,Low Priority
LEAD100927,CUST10954,REP1017,Event,2026-05-21,77,Nurturing
LEAD100928,CUST11026,REP1015,Referral,2026-01-03,38,Low Priority
LEAD100929,CUST10516,REP1024,Referral,2026-06-15,26,Low Priority
LEAD100930,CUST10480,REP1002,Referral,2026-03-27,82,Qualified
LEAD100931,CUST10460,REP1004,Referral,2025-12-19,70,Nurturing
LEAD100932,CUST10803,REP1013,Partner,2025-11-23,29,Low Priority
LEAD100933,CUST10504,REP1015,Referral,2026-02-22,60,Nurturing
LEAD100934,CUST10481,REP1024,Referral,2026-04-25,58,New
LEAD100935,CUST10202,REP1019,Email,2026-01-11,20,Low Priority
LEAD100936,CUST10575,REP1005,Event,2025-12-29,68,Nurturing
LEAD100937,CUST10285,REP1030,Referral,2026-01-07,52,New
LEAD100938,CUST10630,REP1014,Website,2026-01-16,91,Qualified
LEAD100939,CUST11067,REP1029,Referral,2026-06-27,29,Low Priority
LEAD100940,CUST10931,REP1030,Partner,2026-04-01,88,Qualified
LEAD100941,CUST10574,REP1002,Event,2026-03-21,20,Low Priority
LEAD100942,CUST11174,REP1016,Website,2025-11-29,81,Qualified
LEAD100943,CUST11177,REP1013,Website,2026-04-17,83,Qualified
LEAD100944,CUST10534,REP1015,Partner,2026-09-17,53,New
LEAD100945,CUST10917,REP1010,Event,2026-06-30,42,New
LEAD100946,CUST10411,REP1017,Partner,2026-03-13,31,Low Priority
LEAD100947,CUST11055,REP1015,Event,2026-01-21,47,New
LEAD100948,CUST10449,REP1006,Email,2026-02-06,74,Nurturing
LEAD100949,CUST10310,REP1009,Website,2025-10-10,78,Nurturing
LEAD100950,CUST10161,REP1005,Partner,2025-10-11,34,Low Priority
LEAD100951,CUST11012,REP1026,Email,2026-07-11,20,Low Priority
LEAD100952,CUST10357,REP1021,Partner,2026-08-04,65,Nurturing
LEAD100953,CUST10976,REP1012,Website,2026-09-19,67,Nurturing
LEAD100954,CUST10104,REP1012,Website,2026-05-17,99,Qualified
LEAD100955,CUST10602,REP1003,Email,2026-09-05,81,Qualified
LEAD100956,CUST10514,REP1009,Partner,2026-03-01,64,Nurturing
LEAD100957,CUST10527,REP1028,Partner,2026-01-01,67,Nurturing
LEAD100958,CUST10201,REP1001,Referral,2025-12-29,72,Nurturing
LEAD100959,CUST10089,REP1005,Referral,2025-12-26,56,New
LEAD100960,CUST10416,REP1026,Email,2026-06-29,74,Nurturing
LEAD100961,CUST10565,REP1016,Website,2025-10-04,35,Low Priority
LEAD100962,CUST10953,REP1001,Partner,2026-09-11,87,Qualified
LEAD100963,CUST10555,REP1015,Referral,2026-07-10,89,Qualified
LEAD100964,CUST10296,REP1023,Email,2026-02-16,55,New
LEAD100965,CUST10315,REP1011,Email,2026-06-14,56,New
LEAD100966,CUST10735,REP1012,Partner,2025-11-19,60,Nurturing
LEAD100967,CUST10523,REP1019,Referral,2026-03-07,86,Qualified
LEAD100968,CUST11082,REP1018,Referral,2025-11-09,34,Low Priority
LEAD100969,CUST10528,REP1028,Referral,2025-11-10,47,New
LEAD100970,CUST10681,REP1008,Referral,2025-10-03,69,Nurturing
LEAD100971,CUST10077,REP1009,Email,2026-07-18,76,Nurturing
LEAD100972,CUST10233,REP1005,Website,2026-06-29,43,New
LEAD100973,CUST11021,REP1020,Website,2026-08-22,29,Low Priority
LEAD100974,CUST10414,REP1017,Partner,2026-09-24,61,Nurturing
LEAD100975,CUST10506,REP1011,Referral,2026-09-18,71,Nurturing
LEAD100976,CUST10709,REP1021,Event,2026-09-28,82,Qualified
LEAD100977,CUST10070,REP1012,Email,2025-10-06,20,Low Priority
LEAD100978,CUST10608,REP1006,Email,2026-07-14,21,Low Priority
LEAD100979,CUST10416,REP1017,Partner,2026-06-21,51,New
LEAD100980,CUST10179,REP1014,Partner,2025-11-29,65,Nurturing
LEAD100981,CUST10503,REP1013,Partner,2025-11-19,20,Low Priority
LEAD100982,CUST10537,REP1014,Website,2026-09-22,34,Low Priority
LEAD100983,CUST10224,REP1028,Partner,2026-08-19,53,New
LEAD100984,CUST10652,REP1007,Event,2026-01-28,42,New
LEAD100985,CUST10896,REP1009,Referral,2025-10-28,77,Nurturing
LEAD100986,CUST10321,REP1017,Website,2026-01-30,22,Low Priority
LEAD100987,CUST11160,REP1002,Partner,2025-10-02,91,Qualified
LEAD100988,CUST10735,REP1005,Referral,2026-06-08,33,Low Priority
LEAD100989,CUST10928,REP1017,Email,2026-02-16,55,New
LEAD100990,CUST10085,REP1016,Event,2025-10-18,99,Qualified
LEAD100991,CUST10921,REP1020,Event,2026-09-23,73,Nurturing
LEAD100992,CUST10404,REP1004,Referral,2026-07-29,100,Qualified
LEAD100993,CUST10853,REP1026,Event,2026-08-27,21,Low Priority
LEAD100994,CUST10966,REP1015,Website,2026-09-30,78,Nurturing
LEAD100995,CUST10301,REP1005,Referral,2025-10-06,26,Low Priority
LEAD100996,CUST10312,REP1010,Referral,2026-07-10,69,Nurturing
LEAD100997,CUST10072,REP1007,Event,2026-07-15,46,New
LEAD100998,CUST10727,REP1014,Email,2026-07-13,82,Qualified
LEAD100999,CUST10929,REP1015,Referral,2026-01-05,30,Low Priority
LEAD101000,CUST10493,REP1014,Website,2026-02-20,92,Qualified
LEAD101001,CUST10194,REP1014,Email,2026-09-05,58,New
LEAD101002,CUST10380,REP1028,Email,2025-10-25,62,Nurturing
LEAD101003,CUST10484,REP1029,Event,2026-05-22,66,Nurturing
LEAD101004,CUST11100,REP1015,Partner,2026-07-17,22,Low Priority
LEAD101005,CUST10149,REP1029,Website,2026-07-19,45,New
LEAD101006,CUST10412,REP1025,Referral,2026-05-06,77,Nurturing
LEAD101007,CUST10766,REP1025,Email,2026-07-07,97,Qualified
LEAD101008,CUST10285,REP1007,Referral,2026-08-28,99,Qualified
LEAD101009,CUST11062,REP1014,Website,2026-07-07,63,Nurturing
LEAD101010,CUST11092,REP1011,Event,2025-11-12,40,New
LEAD101011,CUST10457,REP1003,Partner,2025-12-29,58,New
LEAD101012,CUST10896,REP1003,Referral,2026-01-20,57,New
LEAD101013,CUST10908,REP1019,Partner,2026-02-03,52,New
LEAD101014,CUST10819,REP1013,Email,2026-02-09,49,New
LEAD101015,CUST10224,REP1025,Website,2025-12-20,90,Qualified
LEAD101016,CUST10060,REP1021,Partner,2026-06-07,51,New
LEAD101017,CUST10417,REP1003,Referral,2025-11-10,22,Low Priority
LEAD101018,CUST10158,REP1026,Website,2026-07-15,78,Nurturing
LEAD101019,CUST10351,REP1015,Website,2026-05-29,73,Nurturing
LEAD101020,CUST10767,REP1017,Partner,2026-09-16,50,New
LEAD101021,CUST10707,REP1029,Partner,2025-10-03,71,Nurturing
LEAD101022,CUST10252,REP1020,Partner,2026-01-16,96,Qualified
LEAD101023,CUST10022,REP1001,Email,2026-08-24,94,Qualified
LEAD101024,CUST10271,REP1006,Partner,2026-03-30,83,Qualified
LEAD101025,CUST10546,REP1013,Partner,2026-04-23,67,Nurturing
LEAD101026,CUST10935,REP1002,Event,2025-10-11,22,Low Priority
LEAD101027,CUST10439,REP1006,Email,2026-07-06,61,Nurturing
LEAD101028,CUST10344,REP1024,Event,2026-01-01,86,Qualified
LEAD101029,CUST10662,REP1005,Referral,2026-09-17,88,Qualified
LEAD101030,CUST10086,REP1006,Email,2026-02-14,82,Qualified
LEAD101031,CUST10271,REP1016,Email,2025-12-08,99,Qualified
LEAD101032,CUST10044,REP1003,Partner,2026-05-05,61,Nurturing
LEAD101033,CUST10631,REP1008,Website,2026-03-24,28,Low Priority
LEAD101034,CUST10532,REP1029,Partner,2026-03-21,60,Nurturing
LEAD101035,CUST10700,REP1019,Event,2026-09-12,45,New
LEAD101036,CUST10741,REP1029,Email,2026-02-11,87,Qualified
LEAD101037,CUST10475,REP1011,Website,2026-02-23,82,Qualified
LEAD101038,CUST11043,REP1019,Referral,2026-05-16,54,New
LEAD101039,CUST11102,REP1008,Partner,2025-12-02,51,New
LEAD101040,CUST10133,REP1012,Event,2026-07-30,32,Low Priority
LEAD101041,CUST11105,REP1006,Partner,2025-12-23,23,Low Priority
LEAD101042,CUST10237,REP1025,Event,2025-12-28,45,New
LEAD101043,CUST10299,REP1006,Email,2025-10-04,39,Low Priority
LEAD101044,CUST10636,REP1007,Referral,2026-02-03,41,New
LEAD101045,CUST10036,REP1014,Website,2026-05-01,100,Qualified
LEAD101046,CUST10437,REP1013,Event,2026-06-15,75,Nurturing
LEAD101047,CUST10234,REP1010,Partner,2026-08-24,64,Nurturing
LEAD101048,CUST10580,REP1011,Event,2026-07-11,34,Low Priority
LEAD101049,CUST10978,REP1009,Event,2026-01-26,88,Qualified
LEAD101050,CUST11109,REP1028,Partner,2026-07-29,72,Nurturing
LEAD101051,CUST10255,REP1018,Website,2025-12-11,61,Nurturing
LEAD101052,CUST10654,REP1028,Event,2025-12-16,57,New
LEAD101053,CUST10570,REP1030,Partner,2026-02-08,64,Nurturing
LEAD101054,CUST10499,REP1020,Website,2026-04-15,88,Qualified
LEAD101055,CUST10760,REP1025,Partner,2025-12-14,78,Nurturing
LEAD101056,CUST11188,REP1004,Website,2026-08-25,59,New
LEAD101057,CUST10487,REP1029,Referral,2026-01-07,74,Nurturing
LEAD101058,CUST10079,REP1015,Referral,2026-02-21,95,Qualified
LEAD101059,CUST11100,REP1022,Partner,2026-05-09,46,New
LEAD101060,CUST11119,REP1008,Partner,2026-03-06,92,Qualified
LEAD101061,CUST10387,REP1003,Event,2026-02-25,69,Nurturing
LEAD101062,CUST10602,REP1027,Referral,2026-09-25,35,Low Priority
LEAD101063,CUST11036,REP1014,Email,2026-03-09,98,Qualified
LEAD101064,CUST10605,REP1005,Event,2025-11-11,75,Nurturing
LEAD101065,CUST10578,REP1020,Email,2026-06-24,51,New
LEAD101066,CUST11107,REP1002,Referral,2026-06-15,37,Low Priority
LEAD101067,CUST10995,REP1014,Email,2025-12-19,94,Qualified
LEAD101068,CUST10609,REP1022,Referral,2026-08-07,86,Qualified
LEAD101069,CUST10194,REP1022,Partner,2026-02-21,23,Low Priority
LEAD101070,CUST10527,REP1014,Email,2025-11-25,71,Nurturing
LEAD101071,CUST10812,REP1012,Referral,2025-12-02,29,Low Priority
LEAD101072,CUST10327,REP1026,Website,2026-06-18,43,New
LEAD101073,CUST10645,REP1006,Event,2025-12-18,66,Nurturing
LEAD101074,CUST10791,REP1003,Email,2026-03-21,40,New
LEAD101075,CUST10103,REP1005,Website,2026-06-25,61,Nurturing
LEAD101076,CUST10684,REP1025,Referral,2026-08-08,54,New
LEAD101077,CUST10886,REP1015,Referral,2026-03-28,67,Nurturing
LEAD101078,CUST10258,REP1002,Event,2026-08-28,84,Qualified
LEAD101079,CUST10659,REP1006,Event,2026-01-19,32,Low Priority
LEAD101080,CUST10852,REP1001,Email,2026-08-15,84,Qualified
LEAD101081,CUST10054,REP1025,Partner,2025-12-31,38,Low Priority
LEAD101082,CUST10773,REP1014,Website,2025-10-24,22,Low Priority
LEAD101083,CUST10312,REP1003,Referral,2026-06-22,56,New
LEAD101084,CUST10477,REP1007,Website,2026-07-04,44,New
LEAD101085,CUST10778,REP1019,Email,2026-09-04,34,Low Priority
LEAD101086,CUST10006,REP1018,Website,2026-09-02,54,New
LEAD101087,CUST10021,REP1025,Email,2025-11-07,90,Qualified
LEAD101088,CUST10536,REP1001,Event,2026-05-15,67,Nurturing
LEAD101089,CUST11140,REP1003,Referral,2026-06-15,78,Nurturing
LEAD101090,CUST10008,REP1002,Email,2026-05-08,32,Low Priority
LEAD101091,CUST10947,REP1012,Event,2025-10-07,26,Low Priority
LEAD101092,CUST10090,REP1022,Partner,2025-10-17,47,New
LEAD101093,CUST10587,REP1020,Partner,2026-06-02,82,Qualified
LEAD101094,CUST10517,REP1007,Referral,2026-08-09,91,Qualified
LEAD101095,CUST10562,REP1020,Partner,2025-12-05,28,Low Priority
LEAD101096,CUST10099,REP1020,Event,2025-10-17,58,New
LEAD101097,CUST10905,REP1006,Email,2026-02-25,52,New
LEAD101098,CUST10331,REP1023,Referral,2026-01-23,80,Qualified
LEAD101099,CUST10926,REP1013,Partner,2026-09-24,36,Low Priority
LEAD101100,CUST10787,REP1002,Email,2026-09-03,59,New
LEAD101101,CUST10662,REP1012,Website,2026-04-22,88,Qualified
LEAD101102,CUST10371,REP1024,Email,2026-09-12,57,New
LEAD101103,CUST10783,REP1021,Referral,2025-12-23,83,Qualified
LEAD101104,CUST11198,REP1009,Referral,2026-09-28,70,Nurturing
LEAD101105,CUST11108,REP1023,Partner,2026-03-13,68,Nurturing
LEAD101106,CUST11100,REP1012,Partner,2026-03-23,41,New
LEAD101107,CUST10264,REP1014,Event,2025-10-19,100,Qualified
LEAD101108,CUST10703,REP1003,Referral,2025-12-04,40,New
LEAD101109,CUST10478,REP1030,Referral,2025-12-10,95,Qualified
LEAD101110,CUST11161,REP1026,Referral,2026-03-28,100,Qualified
LEAD101111,CUST11141,REP1006,Event,2025-12-09,61,Nurturing
LEAD101112,CUST11042,REP1017,Event,2025-11-07,90,Qualified
LEAD101113,CUST10196,REP1024,Partner,2026-05-09,77,Nurturing
LEAD101114,CUST10383,REP1016,Email,2026-08-15,79,Nurturing
LEAD101115,CUST10854,REP1007,Event,2025-10-26,25,Low Priority
LEAD101116,CUST10900,REP1030,Event,2026-04-23,31,Low Priority
LEAD101117,CUST10421,REP1009,Email,2026-09-16,25,Low Priority
LEAD101118,CUST10165,REP1011,Partner,2026-02-25,22,Low Priority
LEAD101119,CUST10165,REP1012,Event,2025-12-06,87,Qualified
LEAD101120,CUST10822,REP1027,Referral,2025-10-30,34,Low Priority
LEAD101121,CUST10546,REP1016,Referral,2026-09-07,20,Low Priority
LEAD101122,CUST10590,REP1022,Email,2026-02-25,95,Qualified
LEAD101123,CUST10979,REP1028,Website,2025-11-08,42,New
LEAD101124,CUST10021,REP1028,Partner,2026-08-13,86,Qualified
LEAD101125,CUST10906,REP1026,Event,2026-07-20,97,Qualified
LEAD101126,CUST10330,REP1028,Website,2026-06-14,62,Nurturing
LEAD101127,CUST11118,REP1029,Event,2025-10-31,95,Qualified
LEAD101128,CUST11147,REP1030,Partner,2025-10-31,98,Qualified
LEAD101129,CUST10603,REP1020,Event,2025-12-19,31,Low Priority
LEAD101130,CUST10379,REP1004,Email,2025-11-28,31,Low Priority
LEAD101131,CUST10280,REP1004,Website,2026-04-13,49,New
LEAD101132,CUST10218,REP1024,Email,2026-02-21,65,Nurturing
LEAD101133,CUST11200,REP1010,Website,2026-07-07,83,Qualified
LEAD101134,CUST10226,REP1025,Referral,2025-11-07,34,Low Priority
LEAD101135,CUST10536,REP1029,Event,2026-06-23,35,Low Priority
LEAD101136,CUST10576,REP1020,Event,2026-09-06,44,New
LEAD101137,CUST10816,REP1023,Website,2025-11-17,41,New
LEAD101138,CUST11012,REP1009,Referral,2026-05-27,96,Qualified
LEAD101139,CUST10670,REP1014,Website,2026-04-04,52,New
LEAD101140,CUST10910,REP1029,Referral,2025-11-04,90,Qualified
LEAD101141,CUST10681,REP1025,Event,2026-01-15,24,Low Priority
LEAD101142,CUST10525,REP1007,Website,2026-07-15,28,Low Priority
LEAD101143,CUST10190,REP1029,Email,2026-08-14,85,Qualified
LEAD101144,CUST10251,REP1015,Event,2026-02-12,40,New
LEAD101145,CUST10519,REP1026,Event,2025-11-08,26,Low Priority
LEAD101146,CUST10056,REP1016,Referral,2025-12-29,68,Nurturing
LEAD101147,CUST10380,REP1019,Email,2026-08-04,31,Low Priority
LEAD101148,CUST10556,REP1005,Partner,2026-04-27,24,Low Priority
LEAD101149,CUST10568,REP1011,Website,2026-03-07,52,New
LEAD101150,CUST10978,REP1022,Referral,2025-10-05,64,Nurturing
LEAD101151,CUST11162,REP1026,Email,2026-07-13,62,Nurturing
LEAD101152,CUST10876,REP1003,Email,2026-03-19,67,Nurturing
LEAD101153,CUST10096,REP1003,Partner,2026-04-18,21,Low Priority
LEAD101154,CUST10491,REP1021,Email,2026-08-04,43,New
LEAD101155,CUST10876,REP1014,Email,2026-04-24,47,New
LEAD101156,CUST10714,REP1026,Referral,2026-09-04,43,New
LEAD101157,CUST10550,REP1003,Referral,2026-04-23,65,Nurturing
LEAD101158,CUST10524,REP1011,Event,2026-02-03,38,Low Priority
LEAD101159,CUST10488,REP1002,Event,2026-09-02,71,Nurturing
LEAD101160,CUST10695,REP1022,Website,2026-05-23,95,Qualified
LEAD101161,CUST10215,REP1026,Email,2026-07-05,73,Nurturing
LEAD101162,CUST10622,REP1005,Website,2025-12-22,51,New
LEAD101163,CUST10248,REP1010,Event,2026-06-02,55,New
LEAD101164,CUST10818,REP1026,Partner,2026-04-23,67,Nurturing
LEAD101165,CUST11038,REP1002,Email,2025-11-08,78,Nurturing
LEAD101166,CUST10610,REP1029,Email,2026-01-01,44,New
LEAD101167,CUST10466,REP1027,Email,2026-08-29,23,Low Priority
LEAD101168,CUST11129,REP1005,Referral,2026-04-27,76,Nurturing
LEAD101169,CUST10792,REP1005,Event,2026-07-10,73,Nurturing
LEAD101170,CUST10514,REP1021,Partner,2025-12-02,28,Low Priority
LEAD101171,CUST10035,REP1001,Partner,2025-12-19,70,Nurturing
LEAD101172,CUST10020,REP1016,Referral,2026-09-09,25,Low Priority
LEAD101173,CUST10266,REP1002,Website,2026-03-03,72,Nurturing
LEAD101174,CUST10284,REP1016,Partner,2026-08-20,80,Qualified
LEAD101175,CUST10866,REP1011,Referral,2026-07-23,21,Low Priority
LEAD101176,CUST10601,REP1022,Email,2026-01-31,78,Nurturing
LEAD101177,CUST11200,REP1027,Referral,2026-09-12,29,Low Priority
LEAD101178,CUST10649,REP1015,Event,2026-07-11,41,New
LEAD101179,CUST11084,REP1020,Email,2025-11-16,77,Nurturing
LEAD101180,CUST10663,REP1019,Partner,2025-11-04,48,New
LEAD101181,CUST10430,REP1030,Email,2025-11-16,99,Qualified
LEAD101182,CUST10858,REP1007,Email,2026-06-28,97,Qualified
LEAD101183,CUST10540,REP1008,Email,2025-11-22,99,Qualified
LEAD101184,CUST10330,REP1012,Partner,2026-01-12,28,Low Priority
LEAD101185,CUST10568,REP1023,Event,2026-03-08,34,Low Priority
LEAD101186,CUST10798,REP1026,Referral,2025-11-19,34,Low Priority
LEAD101187,CUST10451,REP1009,Partner,2026-01-29,67,Nurturing
LEAD101188,CUST10845,REP1004,Referral,2026-06-05,54,New
