opportunity_id,customer_id,sales_rep_id,product_id,created_date,deal_size,stage,close_date
OPP200621,CUST10409,REP1008,P1011,2026-01-27,11211.24,Negotiation,2026-03-12
OPP200622,CUST10084,REP1021,P1002,2026-03-19,15003.85,Won,2026-04-14
OPP200623,CUST10826,REP1002,P1011,2025-11-09,19351.42,Won,2025-12-07
OPP200624,CUST10965,REP1014,P1008,2026-02-17,56504.08,Qualified,2026-03-19
OPP200625,CUST10663,REP1007,P1001,2026-05-22,110274.71,Won,2026-08-10
OPP200626,CUST11108,REP1019,P1009,2026-05-01,6488.74,Negotiation,2026-05-30
OPP200627,CUST10381,REP1003,P1001,2025-12-22,98814.89,Won,2026-01-31
OPP200628,CUST10064,REP1025,P1008,2026-02-27,33162.81,Prospecting,2026-05-17
OPP200629,CUST10760,REP1009,P1007,2026-03-20,29532.06,Qualified,2026-05-19
OPP200630,CUST10146,REP1016,P1009,2026-06-16,34827.75,Proposal,2026-07-03
OPP200631,CUST10101,REP1018,P1005,2026-05-16,9918.97,Proposal,2026-06-24
OPP200632,CUST10843,REP1015,P1002,2026-05-13,16034.65,Prospecting,2026-06-30
OPP200633,CUST10522,REP1014,P1005,2026-04-26,34329.31,Proposal,2026-05-16
OPP200634,CUST10726,REP1009,P1010,2026-01-07,13159.76,Negotiation,2026-02-07
OPP200635,CUST10898,REP1024,P1012,2026-01-12,13152.5,Qualified,2026-02-18
OPP200636,CUST10460,REP1016,P1003,2026-02-05,26388.79,Proposal,2026-03-02
OPP200637,CUST10734,REP1007,P1005,2026-01-26,38747.32,Qualified,2026-03-12
OPP200638,CUST10648,REP1008,P1011,2026-06-21,76099.4,Won,2026-07-07
OPP200639,CUST10697,REP1014,P1004,2026-05-29,82054.5,Negotiation,2026-07-25
OPP200640,CUST10845,REP1026,P1003,2026-06-04,70211.73,Proposal,2026-08-29
OPP200641,CUST10457,REP1029,P1010,2026-03-17,20734.88,Lost,2026-04-01
OPP200642,CUST10606,REP1012,P1006,2025-11-22,32296.49,Negotiation,2025-12-28
OPP200643,CUST10710,REP1012,P1007,2025-11-09,59077.97,Qualified,2025-12-23
OPP200644,CUST10169,REP1004,P1006,2025-12-15,19309.68,Negotiation,2026-01-06
OPP200645,CUST10254,REP1017,P1008,2026-03-29,73547.22,Lost,2026-05-14
OPP200646,CUST10108,REP1008,P1004,2026-01-09,114835.4,Prospecting,2026-03-04
OPP200647,CUST10238,REP1025,P1009,2026-03-30,29034.98,Negotiation,2026-05-15
OPP200648,CUST10527,REP1017,P1005,2026-05-30,17053.26,Prospecting,2026-07-08
OPP200649,CUST11126,REP1007,P1007,2025-12-31,137294.49,Won,2026-03-19
OPP200650,CUST11108,REP1028,P1003,2026-06-13,6783.4,Negotiation,2026-07-18
OPP200651,CUST10916,REP1025,P1001,2026-02-18,98202.7,Lost,2026-03-30
OPP200652,CUST10670,REP1010,P1007,2026-05-09,97208.01,Negotiation,2026-07-28
OPP200653,CUST10244,REP1004,P1002,2025-10-17,16182.97,Prospecting,2025-11-23
OPP200654,CUST10430,REP1008,P1011,2025-12-15,10169.95,Proposal,2025-12-26
OPP200655,CUST10920,REP1012,P1012,2026-06-13,6160.35,Lost,2026-06-23
OPP200656,CUST11091,REP1013,P1004,2026-06-01,274956.16,Qualified,2026-08-16
OPP200657,CUST11156,REP1025,P1004,2026-03-07,130698.01,Prospecting,2026-04-08
OPP200658,CUST10467,REP1030,P1007,2025-10-10,128417.69,Negotiation,2025-11-29
OPP200659,CUST10584,REP1023,P1003,2025-10-17,18245.35,Proposal,2025-11-08
OPP200660,CUST10611,REP1026,P1011,2026-01-25,44933.71,Prospecting,2026-03-06
OPP200661,CUST10068,REP1004,P1002,2026-06-04,60622.36,Qualified,2026-07-26
OPP200662,CUST10140,REP1005,P1006,2026-01-12,17076.79,Qualified,2026-02-02
OPP200663,CUST10055,REP1028,P1003,2026-06-01,6440.87,Negotiation,2026-06-23
OPP200664,CUST10885,REP1019,P1010,2026-02-25,31626.4,Proposal,2026-03-13
OPP200665,CUST10270,REP1008,P1002,2025-11-07,9644.59,Proposal,2025-11-15
OPP200666,CUST10841,REP1024,P1006,2026-03-04,18629.37,Won,2026-03-27
OPP200667,CUST10451,REP1006,P1011,2026-01-09,11248.96,Qualified,2026-01-16
OPP200668,CUST10954,REP1024,P1006,2025-12-01,34300.24,Negotiation,2026-01-19
OPP200669,CUST10139,REP1027,P1003,2026-04-04,74182.35,Qualified,2026-05-29
OPP200670,CUST10391,REP1015,P1002,2025-11-26,5201.11,Proposal,2025-12-22
OPP200671,CUST10246,REP1020,P1008,2026-06-07,20016.24,Proposal,2026-07-06
OPP200672,CUST10524,REP1022,P1002,2026-05-09,40271.53,Negotiation,2026-06-27
OPP200673,CUST10675,REP1027,P1005,2026-05-04,116228.06,Lost,2026-06-29
OPP200674,CUST10203,REP1018,P1008,2025-10-21,84428.92,Qualified,2025-11-22
OPP200675,CUST10801,REP1009,P1005,2026-06-22,165207.86,Prospecting,2026-08-20
OPP200676,CUST11158,REP1007,P1010,2026-02-13,44207.64,Proposal,2026-03-07
OPP200677,CUST10052,REP1011,P1009,2026-04-20,6549.05,Proposal,2026-05-20
OPP200678,CUST10104,REP1002,P1002,2025-11-22,5684.78,Qualified,2025-12-20
OPP200679,CUST11143,REP1021,P1010,2026-04-30,46585.35,Won,2026-06-05
OPP200680,CUST10779,REP1012,P1011,2025-12-27,47004.42,Won,2026-01-28
OPP200681,CUST11104,REP1022,P1003,2026-04-13,6580.31,Proposal,2026-05-13
OPP200682,CUST10847,REP1002,P1005,2025-12-16,36449.73,Proposal,2026-01-18
OPP200683,CUST10861,REP1010,P1005,2026-06-14,209247.63,Prospecting,2026-09-05
OPP200684,CUST10190,REP1012,P1006,2026-04-13,4657.27,Proposal,2026-05-27
OPP200685,CUST10615,REP1003,P1006,2026-02-02,105193.21,Negotiation,2026-03-09
OPP200686,CUST10439,REP1025,P1011,2026-02-03,31439.96,Won,2026-03-07
OPP200687,CUST11001,REP1018,P1008,2025-10-01,7294.45,Proposal,2025-10-11
OPP200688,CUST10052,REP1026,P1011,2025-12-22,29574.43,Prospecting,2026-01-14
OPP200689,CUST10022,REP1025,P1005,2026-05-06,8417.56,Prospecting,2026-06-10
OPP200690,CUST10668,REP1002,P1007,2026-05-17,5332.93,Prospecting,2026-06-14
OPP200691,CUST11165,REP1026,P1002,2026-07-02,13882.01,Lost,2026-08-22
OPP200692,CUST11194,REP1003,P1004,2025-10-24,13234.34,Won,2025-12-05
OPP200693,CUST10713,REP1027,P1008,2025-12-08,75381.46,Won,2026-03-07
OPP200694,CUST10516,REP1021,P1003,2026-04-29,58821.37,Won,2026-06-13
OPP200695,CUST10328,REP1025,P1012,2026-01-08,12786.47,Prospecting,2026-02-10
OPP200696,CUST11189,REP1015,P1004,2025-12-08,39559.11,Negotiation,2026-01-28
OPP200697,CUST10220,REP1005,P1002,2025-12-17,82976.86,Negotiation,2026-01-30
OPP200698,CUST10152,REP1005,P1010,2026-06-10,93469.41,Qualified,2026-07-28
OPP200699,CUST10611,REP1004,P1002,2026-05-24,19583.74,Proposal,2026-06-13
OPP200700,CUST10471,REP1025,P1004,2025-10-02,35597.73,Negotiation,2025-11-07
OPP200701,CUST10595,REP1017,P1003,2026-05-20,103110.04,Won,2026-07-10
OPP200702,CUST11083,REP1007,P1009,2026-03-03,9154.07,Prospecting,2026-03-15
OPP200703,CUST10324,REP1004,P1011,2026-05-21,29040.87,Won,2026-07-11
OPP200704,CUST11053,REP1003,P1003,2026-03-21,13340.48,Lost,2026-04-26
OPP200705,CUST10255,REP1008,P1005,2026-04-08,28686.46,Lost,2026-05-08
OPP200706,CUST10389,REP1023,P1006,2026-03-08,4504.63,Prospecting,2026-04-18
OPP200707,CUST10006,REP1027,P1009,2026-04-21,3504.89,Qualified,2026-05-28
OPP200708,CUST10815,REP1019,P1005,2026-05-13,37936.27,Negotiation,2026-06-24
OPP200709,CUST11031,REP1030,P1007,2026-02-17,6185.81,Qualified,2026-03-06
OPP200710,CUST11064,REP1012,P1007,2025-10-31,5299.83,Prospecting,2025-11-11
OPP200711,CUST10201,REP1010,P1001,2025-10-26,23231.12,Won,2025-11-15
OPP200712,CUST10921,REP1021,P1007,2026-01-23,11768.09,Prospecting,2026-03-03
OPP200713,CUST10170,REP1005,P1007,2026-02-08,21838.84,Proposal,2026-03-23
OPP200714,CUST10755,REP1028,P1012,2026-05-26,165646.95,Lost,2026-07-01
OPP200715,CUST10843,REP1024,P1007,2025-10-10,53265.88,Proposal,2025-12-03
OPP200716,CUST10184,REP1002,P1011,2026-06-02,140325.3,Lost,2026-07-31
OPP200717,CUST10133,REP1006,P1005,2025-10-16,100006.3,Proposal,2025-12-07
OPP200718,CUST10088,REP1019,P1009,2026-02-15,6473.72,Qualified,2026-03-20
OPP200719,CUST10851,REP1023,P1011,2026-01-25,124104.88,Prospecting,2026-02-27
OPP200720,CUST10738,REP1007,P1002,2026-03-03,48777.13,Qualified,2026-04-08
OPP200721,CUST10144,REP1023,P1007,2025-10-12,52619.86,Qualified,2025-10-30
OPP200722,CUST10601,REP1015,P1012,2026-04-29,18408.84,Won,2026-05-28
OPP200723,CUST10955,REP1021,P1007,2025-11-06,62614.24,Lost,2025-12-25
OPP200724,CUST10286,REP1013,P1011,2026-05-03,11365.04,Prospecting,2026-06-05
OPP200725,CUST10727,REP1014,P1006,2026-03-05,13611.03,Prospecting,2026-04-08
OPP200726,CUST10352,REP1012,P1011,2026-06-02,19729.7,Negotiation,2026-07-04
OPP200727,CUST10314,REP1005,P1008,2026-06-27,10076.07,Proposal,2026-07-11
OPP200728,CUST10471,REP1006,P1006,2026-05-21,17587.0,Qualified,2026-06-19
OPP200729,CUST10423,REP1006,P1003,2026-02-02,59167.88,Qualified,2026-03-10
OPP200730,CUST10595,REP1025,P1003,2026-01-22,140338.46,Qualified,2026-03-25
OPP200731,CUST10247,REP1013,P1004,2026-04-01,255883.2,Proposal,2026-05-13
OPP200732,CUST10469,REP1012,P1010,2026-03-28,19739.88,Prospecting,2026-05-01
OPP200733,CUST10747,REP1026,P1006,2026-05-06,17016.32,Won,2026-06-05
OPP200734,CUST10465,REP1027,P1005,2026-02-10,248822.09,Qualified,2026-04-05
OPP200735,CUST10788,REP1008,P1006,2026-02-05,31815.45,Proposal,2026-02-21
OPP200736,CUST10139,REP1011,P1005,2025-11-02,80590.64,Proposal,2025-12-06
OPP200737,CUST10166,REP1013,P1010,2025-11-16,26264.14,Qualified,2025-12-16
OPP200738,CUST11039,REP1026,P1005,2026-05-14,27452.82,Won,2026-06-10
OPP200739,CUST10555,REP1021,P1006,2026-06-30,3989.15,Negotiation,2026-08-14
OPP200740,CUST10731,REP1017,P1007,2026-03-15,16443.71,Won,2026-05-02
OPP200741,CUST10888,REP1008,P1008,2026-01-03,8049.02,Proposal,2026-01-28
OPP200742,CUST10176,REP1012,P1005,2025-10-16,40906.81,Proposal,2025-11-03
OPP200743,CUST11167,REP1001,P1001,2025-10-12,15583.54,Qualified,2025-10-25
OPP200744,CUST10509,REP1022,P1009,2026-04-05,75134.91,Proposal,2026-05-13
OPP200745,CUST11068,REP1028,P1007,2026-03-26,53665.25,Negotiation,2026-04-12
OPP200746,CUST10501,REP1024,P1008,2025-12-17,43937.59,Proposal,2026-03-12
OPP200747,CUST10487,REP1010,P1007,2025-11-21,22233.3,Prospecting,2025-12-05
OPP200748,CUST10721,REP1015,P1007,2025-10-20,24271.05,Qualified,2025-11-29
OPP200749,CUST10230,REP1029,P1012,2026-04-06,26467.22,Prospecting,2026-05-05
OPP200750,CUST10731,REP1013,P1001,2026-03-16,55587.79,Qualified,2026-04-28
OPP200751,CUST11180,REP1026,P1002,2025-12-31,55464.95,Negotiation,2026-02-28
OPP200752,CUST10775,REP1018,P1012,2026-04-20,5758.81,Lost,2026-05-27
OPP200753,CUST10085,REP1015,P1011,2026-05-21,142528.84,Prospecting,2026-06-28
OPP200754,CUST10838,REP1018,P1005,2026-02-20,25575.81,Prospecting,2026-04-05
OPP200755,CUST10041,REP1007,P1007,2025-12-12,48380.35,Qualified,2026-01-21
OPP200756,CUST10125,REP1013,P1006,2025-10-02,17634.81,Prospecting,2025-10-31
OPP200757,CUST10342,REP1010,P1012,2026-05-07,16925.29,Negotiation,2026-06-07
OPP200758,CUST10366,REP1023,P1006,2026-03-08,8777.81,Prospecting,2026-03-24
OPP200759,CUST10005,REP1019,P1010,2026-01-04,4824.09,Lost,2026-02-04
OPP200760,CUST10021,REP1012,P1005,2025-10-02,9766.93,Won,2025-11-02
OPP200761,CUST10948,REP1025,P1005,2026-05-12,170276.95,Proposal,2026-08-09
OPP200762,CUST10546,REP1014,P1009,2026-06-12,31569.85,Lost,2026-08-07
OPP200763,CUST10240,REP1029,P1005,2026-02-10,79551.46,Negotiation,2026-04-05
OPP200764,CUST10516,REP1019,P1001,2025-12-13,42303.26,Lost,2026-01-28
OPP200765,CUST10832,REP1027,P1003,2026-03-20,44651.21,Qualified,2026-05-11
OPP200766,CUST10882,REP1030,P1011,2026-05-28,19209.25,Lost,2026-06-05
OPP200767,CUST10346,REP1010,P1005,2026-03-11,30550.32,Prospecting,2026-04-13
OPP200768,CUST10201,REP1008,P1002,2025-10-04,16617.22,Qualified,2025-11-15
OPP200769,CUST11152,REP1026,P1012,2025-11-23,142161.4,Lost,2025-12-30
OPP200770,CUST10758,REP1007,P1012,2025-10-27,18601.12,Qualified,2025-12-02
OPP200771,CUST11180,REP1023,P1006,2026-01-22,38150.97,Qualified,2026-02-07
OPP200772,CUST10369,REP1006,P1008,2026-02-02,7077.76,Prospecting,2026-02-24
OPP200773,CUST10134,REP1027,P1010,2026-02-25,45978.24,Prospecting,2026-05-15
OPP200774,CUST10459,REP1021,P1001,2026-04-27,7884.94,Qualified,2026-06-11
OPP200775,CUST10394,REP1016,P1004,2025-10-31,12770.43,Proposal,2025-12-05
OPP200776,CUST10864,REP1014,P1007,2026-06-17,21693.23,Proposal,2026-07-22
OPP200777,CUST10860,REP1020,P1007,2025-12-12,6124.0,Won,2025-12-29
OPP200778,CUST10086,REP1012,P1004,2026-02-21,208764.08,Prospecting,2026-05-12
OPP200779,CUST10706,REP1012,P1001,2025-11-27,22275.02,Won,2025-12-29
OPP200780,CUST10412,REP1007,P1012,2026-01-06,49740.5,Proposal,2026-03-05
OPP200781,CUST10738,REP1005,P1008,2026-05-17,9845.07,Won,2026-06-28
OPP200782,CUST10470,REP1027,P1010,2025-10-13,100576.2,Won,2025-11-14
OPP200783,CUST10645,REP1023,P1006,2026-02-10,9676.33,Lost,2026-03-08
OPP200784,CUST10859,REP1014,P1007,2026-03-10,5922.87,Prospecting,2026-04-16
OPP200785,CUST10353,REP1025,P1006,2026-03-06,4712.68,Proposal,2026-04-12
OPP200786,CUST10240,REP1019,P1006,2026-01-13,90520.82,Lost,2026-03-07
OPP200787,CUST10848,REP1018,P1009,2026-01-12,34499.31,Negotiation,2026-02-03
OPP200788,CUST11137,REP1004,P1012,2026-06-08,125620.79,Prospecting,2026-08-30
OPP200789,CUST10533,REP1017,P1010,2025-12-06,27768.7,Negotiation,2026-01-27
OPP200790,CUST11198,REP1004,P1009,2026-02-10,12883.96,Won,2026-03-23
OPP200791,CUST10222,REP1021,P1001,2026-01-09,14799.31,Qualified,2026-02-11
OPP200792,CUST10983,REP1003,P1007,2026-04-29,64768.65,Negotiation,2026-07-18
OPP200793,CUST11186,REP1016,P1012,2026-05-10,47128.66,Won,2026-06-11
OPP200794,CUST10360,REP1012,P1005,2026-05-22,122403.12,Proposal,2026-08-07
OPP200795,CUST10178,REP1004,P1007,2025-10-24,88049.82,Prospecting,2025-12-22
OPP200796,CUST10797,REP1015,P1004,2025-10-28,34531.98,Proposal,2025-12-04
OPP200797,CUST11044,REP1007,P1003,2026-01-12,7176.92,Negotiation,2026-01-24
OPP200798,CUST10100,REP1008,P1009,2026-01-30,12638.19,Proposal,2026-02-17
OPP200799,CUST10769,REP1027,P1004,2025-10-18,12960.07,Negotiation,2025-11-02
OPP200800,CUST11046,REP1011,P1008,2026-06-03,16337.09,Proposal,2026-06-25
OPP200801,CUST10039,REP1013,P1008,2026-06-04,8026.24,Won,2026-07-12
OPP200802,CUST10620,REP1001,P1011,2026-01-25,54559.53,Won,2026-02-13
OPP200803,CUST10093,REP1010,P1012,2026-04-30,26235.96,Won,2026-06-17
OPP200804,CUST10212,REP1011,P1007,2026-03-05,95995.83,Proposal,2026-05-24
OPP200805,CUST10584,REP1022,P1001,2026-03-30,7008.37,Prospecting,2026-05-02
OPP200806,CUST10393,REP1004,P1007,2026-05-29,62517.4,Won,2026-08-06
OPP200807,CUST10103,REP1028,P1011,2025-10-26,81960.08,Prospecting,2025-11-15
OPP200808,CUST10961,REP1004,P1006,2025-12-03,12324.34,Proposal,2026-01-02
OPP200809,CUST10244,REP1020,P1007,2026-01-26,21479.52,Prospecting,2026-02-10
OPP200810,CUST11045,REP1001,P1010,2026-06-04,19933.87,Proposal,2026-06-20
OPP200811,CUST10213,REP1025,P1006,2026-03-12,108204.45,Negotiation,2026-06-02
OPP200812,CUST10624,REP1021,P1005,2026-01-18,83876.27,Proposal,2026-03-01
OPP200813,CUST10873,REP1026,P1006,2025-10-08,16410.85,Proposal,2025-11-22
OPP200814,CUST10577,REP1028,P1011,2026-03-13,54478.29,Prospecting,2026-04-17
OPP200815,CUST10501,REP1026,P1006,2025-12-14,113522.88,Qualified,2026-02-03
OPP200816,CUST10901,REP1019,P1004,2025-12-30,138466.72,Proposal,2026-02-28
OPP200817,CUST10015,REP1026,P1008,2026-07-01,10545.06,Won,2026-08-01
OPP200818,CUST10992,REP1003,P1009,2026-02-22,10042.04,Won,2026-04-17
OPP200819,CUST10828,REP1020,P1011,2025-11-08,10381.24,Lost,2025-11-16
OPP200820,CUST10918,REP1030,P1011,2025-10-14,19196.36,Prospecting,2025-11-10
OPP200821,CUST10506,REP1012,P1010,2026-01-15,88376.78,Qualified,2026-04-04
OPP200822,CUST10462,REP1030,P1010,2025-10-18,32113.9,Proposal,2025-12-08
OPP200823,CUST10687,REP1016,P1006,2026-01-26,18363.87,Negotiation,2026-03-01
OPP200824,CUST10771,REP1015,P1005,2026-01-23,26859.73,Negotiation,2026-02-05
OPP200825,CUST11111,REP1010,P1007,2026-05-30,106708.02,Won,2026-08-01
OPP200826,CUST11029,REP1004,P1009,2026-01-01,12465.9,Proposal,2026-01-11
OPP200827,CUST10065,REP1027,P1007,2025-12-15,60868.23,Proposal,2026-02-04
OPP200828,CUST10183,REP1022,P1003,2026-03-19,50782.04,Lost,2026-05-01
OPP200829,CUST11136,REP1013,P1001,2026-03-25,50014.02,Qualified,2026-04-17
OPP200830,CUST10466,REP1029,P1001,2025-10-11,58891.67,Won,2025-12-24
OPP200831,CUST10697,REP1006,P1006,2025-10-24,34211.95,Negotiation,2025-12-10
OPP200832,CUST10068,REP1024,P1010,2025-11-16,45492.73,Prospecting,2025-12-19
OPP200833,CUST10126,REP1014,P1010,2026-05-02,72834.26,Lost,2026-06-06
OPP200834,CUST10491,REP1019,P1010,2025-11-27,34052.11,Won,2025-12-20
OPP200835,CUST10861,REP1002,P1009,2026-06-30,29378.81,Won,2026-08-03
OPP200836,CUST10927,REP1019,P1001,2026-01-30,20775.18,Prospecting,2026-02-26
OPP200837,CUST11074,REP1021,P1011,2026-06-14,125899.15,Prospecting,2026-09-05
OPP200838,CUST10237,REP1030,P1012,2025-12-07,17720.41,Negotiation,2025-12-16
OPP200839,CUST10243,REP1011,P1011,2026-01-25,19195.68,Prospecting,2026-02-24
OPP200840,CUST10651,REP1003,P1006,2025-11-07,8256.37,Prospecting,2025-11-30
OPP200841,CUST10657,REP1002,P1003,2026-05-21,14571.64,Proposal,2026-06-29
OPP200842,CUST10044,REP1005,P1011,2026-03-14,10091.52,Prospecting,2026-04-08
OPP200843,CUST10537,REP1009,P1003,2025-10-21,61696.87,Won,2025-12-30
OPP200844,CUST11078,REP1025,P1010,2026-04-23,18196.68,Proposal,2026-06-04
OPP200845,CUST10197,REP1006,P1012,2026-06-01,16963.4,Prospecting,2026-06-21
OPP200846,CUST10985,REP1005,P1011,2026-04-07,60573.45,Proposal,2026-05-05
OPP200847,CUST10537,REP1001,P1007,2026-05-11,54365.94,Prospecting,2026-06-26
OPP200848,CUST10630,REP1012,P1011,2025-12-15,33726.48,Prospecting,2025-12-28
OPP200849,CUST10770,REP1019,P1010,2026-01-27,35787.37,Proposal,2026-03-12
OPP200850,CUST10847,REP1009,P1012,2026-05-23,11537.82,Proposal,2026-05-30
OPP200851,CUST10765,REP1015,P1005,2026-03-17,83926.94,Qualified,2026-04-18
OPP200852,CUST10125,REP1008,P1008,2026-03-18,7437.98,Negotiation,2026-03-29
OPP200853,CUST10355,REP1025,P1010,2026-04-29,14060.4,Proposal,2026-05-29
OPP200854,CUST11015,REP1001,P1003,2026-03-19,89048.04,Negotiation,2026-06-02
OPP200855,CUST10049,REP1007,P1003,2025-11-04,117759.19,Qualified,2026-01-01
OPP200856,CUST10859,REP1017,P1005,2025-11-28,9116.46,Negotiation,2025-12-22
OPP200857,CUST10625,REP1026,P1005,2026-05-03,39505.83,Proposal,2026-06-07
OPP200858,CUST10144,REP1013,P1010,2025-12-06,38598.53,Prospecting,2025-12-29
OPP200859,CUST10148,REP1003,P1012,2026-04-02,24555.57,Negotiation,2026-04-23
OPP200860,CUST11177,REP1017,P1002,2026-02-08,67468.44,Won,2026-05-05
OPP200861,CUST10038,REP1009,P1004,2026-03-20,23422.61,Prospecting,2026-03-28
OPP200862,CUST10028,REP1010,P1012,2025-12-05,13267.77,Negotiation,2026-01-11
OPP200863,CUST10021,REP1028,P1008,2025-12-25,7984.88,Won,2026-01-07
OPP200864,CUST10755,REP1029,P1003,2026-04-08,150589.62,Prospecting,2026-05-14
OPP200865,CUST11112,REP1008,P1008,2025-11-17,12321.83,Lost,2025-12-05
OPP200866,CUST10207,REP1018,P1011,2025-12-24,160587.79,Proposal,2026-02-08
OPP200867,CUST10955,REP1017,P1005,2026-07-02,50826.62,Won,2026-07-30
OPP200868,CUST10864,REP1029,P1006,2025-11-11,13316.84,Won,2025-12-21
OPP200869,CUST10276,REP1029,P1008,2026-03-08,28944.71,Lost,2026-05-03
OPP200870,CUST10085,REP1011,P1011,2025-11-11,167461.35,Negotiation,2026-01-22
OPP200871,CUST10586,REP1001,P1007,2026-04-13,136547.57,Negotiation,2026-05-21
OPP200872,CUST10098,REP1001,P1012,2025-11-04,12608.57,Qualified,2025-12-17
OPP200873,CUST10137,REP1001,P1010,2026-03-07,10205.91,Qualified,2026-04-16
OPP200874,CUST10560,REP1024,P1006,2026-01-29,39953.85,Won,2026-03-04
OPP200875,CUST10979,REP1023,P1006,2026-04-09,8081.03,Proposal,2026-05-01
OPP200876,CUST11193,REP1025,P1009,2025-10-01,13269.61,Won,2025-11-07
OPP200877,CUST10754,REP1005,P1001,2026-02-19,191839.87,Prospecting,2026-03-26
OPP200878,CUST10332,REP1002,P1003,2026-02-27,11942.38,Qualified,2026-03-08
OPP200879,CUST10394,REP1006,P1003,2025-12-06,6546.77,Prospecting,2026-01-05
OPP200880,CUST10736,REP1019,P1010,2025-12-22,14520.47,Proposal,2026-01-11
OPP200881,CUST10208,REP1001,P1010,2026-04-13,14355.66,Prospecting,2026-05-07
OPP200882,CUST10623,REP1020,P1010,2026-03-01,49229.93,Qualified,2026-04-19
OPP200883,CUST10923,REP1027,P1002,2026-03-09,14436.18,Lost,2026-04-06
OPP200884,CUST11011,REP1005,P1004,2026-06-15,110993.75,Won,2026-08-27
OPP200885,CUST10071,REP1023,P1004,2026-01-20,301339.74,Won,2026-02-26
OPP200886,CUST10347,REP1017,P1001,2026-05-27,23080.53,Prospecting,2026-06-03
OPP200887,CUST10306,REP1029,P1004,2026-06-25,106260.94,Qualified,2026-07-20
OPP200888,CUST10666,REP1008,P1006,2026-03-08,41340.56,Negotiation,2026-04-19
OPP200889,CUST10223,REP1007,P1011,2025-11-28,23221.64,Prospecting,2025-12-17
OPP200890,CUST11141,REP1001,P1003,2026-01-23,14004.02,Proposal,2026-03-01
OPP200891,CUST11101,REP1022,P1011,2025-10-13,127255.17,Lost,2025-11-21
OPP200892,CUST10400,REP1027,P1010,2026-04-11,18164.26,Prospecting,2026-04-22
OPP200893,CUST10489,REP1001,P1002,2025-12-15,22717.13,Lost,2026-01-07
OPP200894,CUST10528,REP1015,P1004,2026-06-11,115233.19,Prospecting,2026-07-30
OPP200895,CUST10052,REP1022,P1006,2026-03-29,4234.51,Prospecting,2026-04-12
OPP200896,CUST11067,REP1024,P1012,2026-02-12,65902.29,Prospecting,2026-03-06
OPP200897,CUST10936,REP1028,P1010,2025-11-21,12984.08,Lost,2026-01-01
OPP200898,CUST10399,REP1022,P1012,2025-10-28,44963.4,Negotiation,2025-11-16
OPP200899,CUST10657,REP1028,P1004,2026-04-03,12448.42,Won,2026-04-16
OPP200900,CUST10457,REP1030,P1011,2026-04-29,19486.47,Qualified,2026-06-07
OPP200901,CUST10274,REP1028,P1012,2025-12-13,19961.69,Won,2025-12-20
OPP200902,CUST10365,REP1014,P1008,2025-10-03,10074.08,Negotiation,2025-10-19
OPP200903,CUST10129,REP1013,P1002,2025-12-27,5738.7,Negotiation,2026-01-05
OPP200904,CUST10972,REP1013,P1004,2026-04-29,35215.3,Won,2026-05-26
OPP200905,CUST10786,REP1029,P1002,2026-03-09,41377.1,Won,2026-05-20
OPP200906,CUST11117,REP1009,P1010,2025-10-24,10321.44,Negotiation,2025-11-27
OPP200907,CUST10008,REP1023,P1004,2025-11-01,39462.84,Prospecting,2025-12-04
OPP200908,CUST10758,REP1019,P1009,2025-10-30,3109.13,Won,2025-11-08
OPP200909,CUST10673,REP1002,P1004,2026-04-27,133667.45,Qualified,2026-06-17
OPP200910,CUST10749,REP1015,P1012,2026-05-03,11457.6,Lost,2026-06-03
OPP200911,CUST11188,REP1006,P1010,2026-01-21,15349.41,Proposal,2026-02-23
OPP200912,CUST10469,REP1022,P1005,2026-04-08,8508.18,Prospecting,2026-04-28
OPP200913,CUST10170,REP1014,P1006,2025-10-06,8892.65,Qualified,2025-11-15
OPP200914,CUST10015,REP1011,P1001,2026-03-04,26376.87,Proposal,2026-04-12
OPP200915,CUST10591,REP1002,P1002,2025-12-14,30920.78,Proposal,2026-02-01
OPP200916,CUST10209,REP1004,P1012,2026-05-14,82189.25,Won,2026-07-31
OPP200917,CUST10170,REP1023,P1010,2026-02-12,15225.53,Negotiation,2026-03-29
OPP200918,CUST10177,REP1026,P1011,2026-05-23,58460.73,Qualified,2026-07-13
OPP200919,CUST10333,REP1009,P1008,2026-03-04,20463.43,Proposal,2026-04-14
OPP200920,CUST10140,REP1025,P1003,2026-02-03,24509.93,Won,2026-02-25
OPP200921,CUST10584,REP1017,P1002,2026-06-18,5663.8,Won,2026-07-09
OPP200922,CUST10785,REP1011,P1009,2026-07-01,25727.51,Proposal,2026-08-22
OPP200923,CUST10348,REP1014,P1004,2026-02-03,73855.14,Lost,2026-03-02
OPP200924,CUST10164,REP1021,P1001,2026-01-07,28132.81,Prospecting,2026-02-07
OPP200925,CUST10687,REP1028,P1001,2026-03-27,23824.2,Negotiation,2026-04-22
OPP200926,CUST10103,REP1015,P1007,2025-11-17,57220.8,Won,2025-12-18
OPP200927,CUST10886,REP1011,P1011,2026-01-15,10728.68,Proposal,2026-02-08
OPP200928,CUST10460,REP1023,P1005,2026-05-21,10131.45,Prospecting,2026-05-31
OPP200929,CUST10492,REP1016,P1012,2026-06-04,165401.82,Negotiation,2026-08-16
OPP200930,CUST10299,REP1012,P1005,2026-01-23,19012.8,Qualified,2026-02-01
