lead_id,customer_id,sales_rep_id,lead_source,lead_created_date,lead_score,lead_status
LEAD101495,CUST10960,REP1024,Referral,2026-01-23,78.0,Nurturing
LEAD101496,CUST10193,REP1023,Event,2026-04-26,31.0,Low Priority
LEAD101497,CUST10294,REP1001,Email,2026-04-20,49.0,New
LEAD101498,CUST10369,REP1030,Email,2026-05-16,77.0,Nurturing
LEAD101499,CUST10240,REP1023,Email,2026-06-26,92.0,Qualified
LEAD101500,CUST10400,REP1027,Referral,2026-02-15,37.0,Low Priority
LEAD101501,CUST10724,REP1028,Event,2026-06-26,46.0,New
LEAD101502,CUST10760,REP1008,Event,2026-04-27,29.0,Low Priority
LEAD101503,CUST10665,REP1001,Email,2026-01-15,55.0,New
LEAD101504,CUST10228,REP1020,Event,2026-04-03,100.0,Qualified
LEAD101505,CUST10243,REP1014,Event,2026-01-25,44.0,New
LEAD101506,CUST11104,REP1001,Email,2026-06-23,41.0,New
LEAD101507,CUST10302,REP1009,Partner,2026-05-19,52.0,New
LEAD101508,CUST10124,REP1030,Event,2026-06-13,92.0,Qualified
LEAD101509,CUST10545,REP1011,Website,2026-04-20,64.0,Nurturing
LEAD101510,CUST10009,REP1008,Partner,2026-03-13,69.0,Nurturing
LEAD101511,CUST10412,REP1020,Event,2026-03-19,83.0,Qualified
LEAD101512,CUST11026,REP1020,Event,2026-06-21,77.0,Nurturing
LEAD101513,CUST10321,REP1010,Referral,2026-01-28,68.0,Nurturing
LEAD101514,CUST10845,REP1026,Website,2026-06-10,65.0,Nurturing
LEAD101515,CUST10588,REP1018,Referral,2026-03-18,63.0,Nurturing
LEAD101516,CUST10427,REP1005,Event,2026-04-17,34.0,Low Priority
LEAD101517,CUST10794,REP1010,Partner,2026-05-01,53.0,New
LEAD101518,CUST10715,REP1026,Website,2026-01-15,88.0,Qualified
LEAD101519,CUST10382,REP1003,Website,2026-01-27,23.0,Low Priority
LEAD101520,CUST10269,REP1001,Referral,2026-01-30,87.0,Qualified
LEAD101521,CUST11101,REP1020,Referral,2026-05-21,65.0,Nurturing
LEAD101522,CUST10203,REP1014,Website,2026-01-14,48.0,New
LEAD101523,CUST11152,REP1008,Partner,2026-04-21,29.0,Low Priority
LEAD101524,CUST10566,REP1015,Partner,2026-01-20,81.0,Qualified
LEAD101525,CUST11197,REP1006,Website,2026-05-19,20.0,Low Priority
LEAD101526,CUST10424,REP1012,Referral,2026-06-26,63.0,Nurturing
LEAD101527,CUST10679,REP1008,Email,2026-03-16,33.0,Low Priority
LEAD101528,CUST10739,REP1018,Event,2026-02-08,93.0,Qualified
LEAD101529,CUST10407,REP1021,Event,2026-03-22,34.0,Low Priority
LEAD101530,CUST10262,REP1028,Partner,2026-05-06,85.0,Qualified
LEAD101531,CUST10625,REP1003,Website,2026-05-12,66.0,Nurturing
LEAD101532,CUST10796,REP1010,Event,2026-04-26,23.0,Low Priority
LEAD101533,CUST10314,REP1008,Event,2026-04-16,78.0,Nurturing
LEAD101534,CUST10921,REP1018,Referral,2026-04-25,91.0,Qualified
LEAD101535,CUST10767,REP1016,Partner,2026-02-09,37.0,Low Priority
LEAD101536,CUST10200,REP1027,Website,2026-02-07,98.0,Qualified
LEAD101537,CUST11127,REP1028,Event,2026-06-18,84.0,Qualified
LEAD101538,CUST10053,REP1024,Email,2026-04-15,80.0,Qualified
LEAD101539,CUST10785,REP1006,Website,2026-06-05,47.0,New
LEAD101540,CUST10528,REP1002,Email,2026-04-24,29.0,Low Priority
LEAD101541,CUST10785,REP1027,Partner,2026-03-24,54.0,New
LEAD101542,CUST10929,REP1029,Partner,2026-04-14,85.0,Qualified
LEAD101543,CUST10825,REP1008,Referral,2026-05-06,67.0,Nurturing
LEAD101544,CUST10781,REP1002,Event,2026-02-03,72.0,Nurturing
LEAD101545,CUST11010,REP1021,Partner,2026-03-25,83.0,Qualified
LEAD101546,CUST10843,REP1018,Event,2026-05-11,47.0,New
LEAD101547,CUST10977,REP1027,Website,2026-01-16,23.0,Low Priority
LEAD101548,CUST10484,REP1018,Partner,2026-01-14,91.0,Qualified
LEAD101549,CUST10244,REP1023,Referral,2026-01-29,69.0,Nurturing
LEAD101550,CUST10282,REP1024,Event,2026-04-18,65.0,Nurturing
LEAD101551,CUST10735,REP1001,Partner,2026-02-13,66.0,Nurturing
LEAD101552,CUST10639,REP1005,Email,2026-03-20,89.0,Qualified
LEAD101553,CUST10093,REP1024,Website,2026-01-25,82.0,Qualified
LEAD101554,CUST10246,REP1006,Email,2026-02-15,74.0,Nurturing
LEAD101555,CUST11162,REP1007,Website,2026-01-04,83.0,Qualified
LEAD101556,CUST10872,REP1023,Referral,2026-05-27,43.0,New
LEAD101557,CUST10906,REP1007,Referral,2026-03-26,77.0,Nurturing
LEAD101558,CUST10237,REP1005,Website,2026-02-01,98.0,Qualified
LEAD101559,CUST10078,REP1001,Partner,2026-04-06,39.0,Low Priority
LEAD101560,CUST10350,REP1015,Referral,2026-06-18,66.0,Nurturing
LEAD101561,CUST11029,REP1020,Partner,2026-05-30,75.0,Nurturing
LEAD101562,CUST10608,REP1022,Email,2026-06-10,61.0,Nurturing
LEAD101563,CUST10942,REP1028,Website,2026-03-15,98.0,Qualified
LEAD101564,CUST10585,REP1020,Email,2026-03-07,52.0,New
LEAD101565,CUST10589,REP1023,Referral,2026-02-27,37.0,Low Priority
LEAD101566,CUST10722,REP1007,Referral,2026-02-25,31.0,Low Priority
LEAD101567,CUST11151,REP1011,Partner,2026-06-16,88.0,Qualified
LEAD101568,CUST10525,REP1010,Email,2026-01-25,75.0,Nurturing
LEAD101569,CUST10715,REP1002,Email,2026-06-04,66.0,Nurturing
LEAD101570,CUST11104,REP1030,Website,2026-06-15,54.0,New
LEAD101571,CUST10447,REP1008,Partner,2026-06-02,53.0,New
LEAD101572,CUST11008,REP1014,Referral,2026-04-24,95.0,Qualified
LEAD101573,CUST10643,REP1011,Referral,2026-06-04,75.0,Nurturing
LEAD101574,CUST11055,REP1002,Event,2026-01-06,98.0,Qualified
LEAD101575,CUST10562,REP1028,Website,2026-05-28,84.0,Qualified
LEAD101576,CUST10756,REP1007,Partner,2026-04-03,82.0,Qualified
LEAD101577,CUST10388,REP1004,Partner,2026-06-23,64.0,Nurturing
LEAD101578,CUST10763,REP1011,Referral,2026-01-16,61.0,Low Priority
LEAD101579,CUST10392,REP1005,Email,2026-06-18,72.0,Nurturing
LEAD101580,CUST10732,REP1030,Partner,2026-04-14,77.0,Nurturing
LEAD101581,CUST10947,REP1006,Email,2026-01-19,62.0,Nurturing
LEAD101582,CUST10522,REP1010,Referral,2026-04-03,21.0,Low Priority
LEAD101583,CUST10516,REP1009,Event,2026-01-07,97.0,Qualified
LEAD101584,CUST10387,REP1001,Email,2026-01-15,86.0,Qualified
LEAD101585,CUST10877,REP1001,Referral,2026-04-07,48.0,New
LEAD101586,CUST10711,REP1016,Event,2026-05-28,59.0,New
LEAD101587,CUST10620,REP1007,Event,2026-01-20,29.0,Low Priority
LEAD101588,CUST10031,REP1003,Partner,2026-02-17,95.0,Qualified
LEAD101589,CUST10133,REP1009,Website,2026-03-12,38.0,Low Priority
LEAD101590,CUST10009,REP1009,Partner,2026-04-09,50.0,New
LEAD101591,CUST11021,REP1013,Email,2026-01-01,54.0,New
LEAD101592,CUST11022,REP1030,Referral,2026-04-26,41.0,New
LEAD101593,CUST10082,REP1010,Website,2026-04-01,71.0,Nurturing
LEAD101594,CUST10056,REP1022,Partner,2026-06-24,100.0,Qualified
LEAD101595,CUST10938,REP1024,Event,2026-02-24,89.0,Qualified
LEAD101596,CUST10630,REP1002,Referral,2026-03-31,62.0,Nurturing
LEAD101597,CUST10371,REP1016,Partner,2026-01-15,30.0,Low Priority
LEAD101598,CUST10738,REP1014,Website,2026-06-16,89.0,Qualified
LEAD101599,CUST10284,REP1016,Email,2026-05-31,40.0,New
LEAD101600,CUST10238,REP1006,Event,2026-03-06,93.0,Qualified
LEAD101601,CUST10441,REP1014,Email,2026-03-25,52.0,New
LEAD101602,CUST11075,REP1004,Partner,2026-06-05,61.0,Nurturing
LEAD101603,CUST10921,REP1029,Website,2026-02-23,55.0,New
LEAD101604,CUST10229,REP1018,Partner,2026-02-12,56.0,New
LEAD101605,CUST10675,REP1002,Event,2026-02-13,33.0,Low Priority
LEAD101606,CUST11062,REP1016,Website,2026-05-09,64.0,Nurturing
LEAD101607,CUST11142,REP1028,Referral,2026-02-08,52.0,New
LEAD101608,CUST10916,REP1023,Event,2026-01-17,88.0,Qualified
LEAD101609,CUST10155,REP1009,Partner,2026-01-30,58.0,New
LEAD101610,CUST10289,REP1027,Website,2026-06-28,98.0,Qualified
LEAD101611,CUST10263,REP1006,Website,2026-06-07,44.0,New
LEAD101612,CUST10181,REP1008,Partner,2026-06-22,46.0,New
LEAD101613,CUST10211,REP1005,Partner,2026-02-20,22.0,Low Priority
LEAD101614,CUST10380,REP1028,Event,2026-03-22,79.0,Nurturing
LEAD101615,CUST10667,REP1022,Event,2026-03-30,25.0,Low Priority
LEAD101616,CUST10478,REP1016,Partner,2026-04-05,43.0,New
LEAD101617,CUST10505,REP1021,Partner,2026-01-05,93.0,Qualified
LEAD101618,CUST10295,REP1008,Event,2026-04-19,69.0,Nurturing
LEAD101619,CUST10182,REP1003,Email,2026-01-08,65.0,Nurturing
LEAD101620,CUST11199,REP1026,Referral,2026-02-19,85.0,Qualified
LEAD101621,CUST10719,REP1029,Email,2026-02-22,82.0,Qualified
LEAD101622,CUST10276,REP1002,Email,2026-05-03,91.0,Qualified
LEAD101623,CUST10972,REP1002,Referral,2026-06-12,73.0,Nurturing
LEAD101624,CUST10997,REP1017,Event,2026-05-07,56.0,New
LEAD101625,CUST11161,REP1002,Referral,2026-03-20,30.0,Low Priority
LEAD101626,CUST10191,REP1022,Partner,2026-04-06,49.0,New
LEAD101627,CUST10768,REP1029,Partner,2026-04-03,77.0,Nurturing
LEAD101628,CUST11177,REP1009,Email,2026-01-27,40.0,New
LEAD101629,CUST10969,REP1009,Event,2026-06-23,74.0,Nurturing
LEAD101630,CUST10271,REP1026,Referral,2026-06-16,30.0,Low Priority
LEAD101631,CUST11072,REP1011,Referral,2026-02-13,24.0,Low Priority
LEAD101632,CUST10507,REP1008,Email,2026-01-21,49.0,New
LEAD101633,CUST10587,REP1003,Event,2026-01-30,38.0,Low Priority
LEAD101634,CUST10671,REP1026,Event,2026-04-24,90.0,Qualified
LEAD101635,CUST10926,REP1028,Email,2026-01-06,50.0,New
LEAD101636,CUST10145,REP1003,Email,2026-01-19,53.0,New
LEAD101637,CUST10648,REP1025,Email,2026-04-28,52.0,New
LEAD101638,CUST10981,REP1005,Event,2026-01-27,45.0,New
LEAD101639,CUST10659,REP1005,Website,2026-01-13,94.0,Qualified
LEAD101640,CUST10330,REP1012,Partner,2026-01-04,79.0,Nurturing
LEAD101641,CUST10068,REP1014,Website,2026-05-08,32.0,Low Priority
LEAD101642,CUST10660,REP1026,Partner,2026-03-07,37.0,Low Priority
LEAD101643,CUST10845,REP1021,Referral,2026-02-21,26.0,Low Priority
LEAD101644,CUST10660,REP1005,Referral,2026-04-26,40.0,New
LEAD101645,CUST11176,REP1018,Event,2026-01-31,73.0,Nurturing
LEAD101646,CUST10724,REP1027,Email,2026-04-05,95.0,Qualified
LEAD101647,CUST10610,REP1020,Partner,2026-03-29,59.0,New
LEAD101648,CUST10067,REP1007,Event,2026-05-03,26.0,Low Priority
LEAD101649,CUST10671,REP1004,Website,2026-04-23,23.0,Low Priority
LEAD101650,CUST10203,REP1014,Email,2026-05-03,53.0,New
LEAD101651,CUST10870,REP1015,Website,2026-02-08,41.0,New
LEAD101652,CUST10194,REP1011,Referral,2026-01-26,66.0,Nurturing
LEAD101653,CUST11089,REP1004,Website,2026-04-07,29.0,Low Priority
LEAD101654,CUST10363,REP1004,Partner,2026-01-11,38.0,Low Priority
LEAD101655,CUST10521,REP1016,Email,2026-03-24,65.0,Nurturing
LEAD101656,CUST10174,REP1029,Email,2026-04-24,42.0,New
LEAD101657,CUST10253,REP1018,Partner,2026-05-29,49.0,New
LEAD101658,CUST11107,REP1014,Event,2026-04-29,37.0,Low Priority
LEAD101659,CUST10341,REP1028,Referral,2026-06-30,24.0,Low Priority
LEAD101660,CUST10616,REP1021,Website,2026-04-11,47.0,New
LEAD101661,CUST11178,REP1022,Website,2026-03-22,46.0,New
LEAD101662,CUST10749,REP1018,Website,2026-02-14,92.0,Qualified
LEAD101663,CUST10050,REP1023,Partner,2026-05-02,92.0,Qualified
LEAD101664,CUST10429,REP1016,Partner,2026-05-27,54.0,New
LEAD101665,CUST10465,REP1019,Event,2026-02-28,43.0,New
LEAD101666,CUST10332,REP1019,Website,2026-01-14,53.0,New
LEAD101667,CUST10290,REP1023,Referral,2026-01-02,69.0,Nurturing
LEAD101668,CUST10604,REP1027,Event,2026-04-25,51.0,New
LEAD101669,CUST10453,REP1009,Website,2026-05-01,81.0,Qualified
LEAD101670,CUST10354,REP1021,Partner,2026-01-22,98.0,Qualified
LEAD101671,CUST10496,REP1001,Website,2026-01-05,52.0,New
LEAD101672,CUST10413,REP1016,Partner,2026-04-29,29.0,Low Priority
LEAD101673,CUST10275,REP1027,Event,2026-03-13,29.0,Low Priority
LEAD101674,CUST10544,REP1020,Referral,2026-03-17,90.0,Qualified
LEAD101675,CUST11131,REP1009,Referral,2026-02-17,53.0,New
LEAD101676,CUST10607,REP1019,Partner,2026-05-10,46.0,New
LEAD101677,CUST10718,REP1011,Email,2026-05-15,70.0,Nurturing
LEAD101678,CUST11182,REP1013,Event,2026-01-10,97.0,Qualified
LEAD101679,CUST10737,REP1007,Website,2026-01-17,54.0,New
LEAD101680,CUST10268,REP1019,Partner,2026-04-11,45.0,New
LEAD101681,CUST10479,REP1006,Email,2026-04-20,89.0,Qualified
LEAD101682,CUST10586,REP1014,Website,2026-01-27,26.0,Low Priority
LEAD101683,CUST10570,REP1029,Event,2026-01-29,88.0,Qualified
LEAD101684,CUST10180,REP1023,Referral,2026-05-04,62.0,Nurturing
LEAD101685,CUST10128,REP1013,Partner,2026-03-24,21.0,Low Priority
LEAD101686,CUST10420,REP1030,Event,2026-01-22,38.0,Low Priority
LEAD101687,CUST11098,REP1001,Email,2026-04-21,75.0,Nurturing
LEAD101688,CUST10861,REP1029,Event,2026-01-14,80.0,Qualified
LEAD101689,CUST11011,REP1011,Email,2026-02-11,35.0,Low Priority
LEAD101690,CUST10210,REP1025,Referral,2026-05-10,73.0,Nurturing
LEAD101691,CUST10498,REP1029,Email,2026-02-10,100.0,Qualified
LEAD101692,CUST10698,REP1019,Email,2026-01-12,75.0,Nurturing
LEAD101693,CUST10522,REP1019,Referral,2026-06-23,76.0,Nurturing
LEAD101694,CUST10501,REP1023,Website,2026-02-10,35.0,Low Priority
LEAD101695,CUST10432,REP1008,Email,2026-04-04,71.0,Nurturing
LEAD101696,CUST10062,REP1006,Partner,2026-05-30,77.0,Nurturing
LEAD101697,CUST11029,REP1011,Email,2026-06-29,28.0,Low Priority
LEAD101698,CUST11120,REP1015,Website,2026-05-27,45.0,New
LEAD101699,CUST10098,REP1023,Partner,2026-03-03,91.0,Qualified
LEAD101700,CUST10497,REP1008,Event,2026-06-04,100.0,Qualified
LEAD101701,CUST10622,REP1017,Event,2026-01-03,34.0,Low Priority
LEAD101702,CUST10941,REP1001,Event,2026-03-01,79.0,Nurturing
LEAD101703,CUST11185,REP1001,Referral,2026-02-06,60.0,Nurturing
LEAD101704,CUST10500,REP1030,Website,2026-04-06,67.0,Nurturing
LEAD101705,CUST10899,REP1026,Partner,2026-06-11,61.0,Nurturing
LEAD101706,CUST11125,REP1026,Partner,2026-05-20,90.0,Qualified
LEAD101707,CUST10997,REP1010,Referral,2026-06-30,56.0,New
LEAD101708,CUST10349,REP1016,Website,2026-01-25,67.0,Nurturing
LEAD101709,CUST10981,REP1021,Website,2026-05-17,74.0,Nurturing
LEAD101710,CUST10495,REP1008,Referral,2026-05-12,64.0,Nurturing
LEAD101711,CUST10022,REP1023,Email,2026-03-24,91.0,Qualified
LEAD101712,CUST10911,REP1021,Website,2026-01-18,39.0,Low Priority
LEAD101713,CUST11003,REP1013,Website,2026-01-19,96.0,Qualified
LEAD101714,CUST10413,REP1014,Referral,2026-06-15,74.0,Nurturing
LEAD101715,CUST10542,REP1010,Event,2026-02-23,97.0,Qualified
LEAD101716,CUST10438,REP1025,Event,2026-04-26,50.0,New
LEAD101717,CUST10141,REP1030,Partner,2026-06-21,58.0,New
LEAD101718,CUST11194,REP1030,Website,2026-03-31,23.0,Low Priority
LEAD101719,CUST10028,REP1024,Website,2026-02-07,94.0,Qualified
LEAD101720,CUST10667,REP1011,Event,2026-03-29,86.0,Qualified
LEAD101721,CUST10018,REP1024,Partner,2026-02-11,44.0,New
LEAD101722,CUST10828,REP1008,Website,2026-02-02,24.0,Low Priority
LEAD101723,CUST11082,REP1027,Event,2026-05-27,76.0,Nurturing
LEAD101724,CUST10773,REP1009,Partner,2026-03-04,74.0,Nurturing
LEAD101725,CUST10728,REP1013,Referral,2026-05-04,62.0,Nurturing
LEAD101726,CUST10994,REP1003,Partner,2026-05-12,32.0,Low Priority
LEAD101727,CUST11170,REP1003,Referral,2026-04-10,94.0,Qualified
LEAD101728,CUST11035,REP1012,Event,2026-04-08,55.0,New
LEAD101729,CUST10278,REP1017,Email,2026-02-02,78.0,Nurturing
LEAD101730,CUST10676,REP1001,Website,2026-04-06,89.0,Qualified
LEAD101731,CUST10983,REP1026,Email,2026-05-17,64.0,Nurturing
LEAD101732,CUST10354,REP1004,Website,2026-02-05,27.0,Low Priority
LEAD101733,CUST10811,REP1030,Partner,2026-02-11,91.0,Qualified
LEAD101734,CUST10028,REP1009,Email,2026-05-05,74.0,Nurturing
LEAD101735,CUST11053,REP1012,Website,2026-06-27,92.0,Qualified
LEAD101736,CUST10738,REP1005,Email,2026-03-12,69.0,Nurturing
LEAD101737,CUST10892,REP1025,Referral,2026-05-30,93.0,Qualified
LEAD101738,CUST10991,REP1022,Email,2026-02-03,90.0,Qualified
LEAD101739,CUST10263,REP1003,Partner,2026-04-14,37.0,Low Priority
LEAD101740,CUST10541,REP1004,Website,2026-06-20,33.0,Low Priority
LEAD101741,CUST11031,REP1019,Email,2026-03-21,32.0,Low Priority
LEAD101742,CUST10198,REP1026,Referral,2026-04-02,84.0,Qualified
LEAD101743,CUST10987,REP1004,Event,2026-01-29,39.0,Low Priority
LEAD101744,CUST10346,REP1007,Event,2026-04-06,56.0,New
LEAD101745,CUST10691,REP1017,Website,2026-04-17,83.0,Qualified
LEAD101746,CUST10612,REP1004,Email,2026-06-27,54.0,New
LEAD101747,CUST10824,REP1010,Referral,2026-02-06,25.0,Low Priority
LEAD101748,CUST11005,REP1001,Email,2026-03-08,49.0,New
LEAD101749,CUST10419,REP1015,Partner,2026-04-28,27.0,Low Priority
LEAD101750,CUST10207,REP1022,Referral,2026-06-20,51.0,New
LEAD101751,CUST10508,REP1013,Email,2026-02-13,79.0,Nurturing
LEAD101752,CUST10735,REP1008,Referral,2026-05-06,62.0,Nurturing
LEAD101753,CUST10901,REP1013,Event,2026-06-09,74.0,Nurturing
LEAD101754,CUST10905,REP1016,Event,2026-04-25,28.0,Low Priority
LEAD101755,CUST10408,REP1005,Website,2026-03-19,80.0,Qualified
LEAD101756,CUST11124,REP1004,Email,2026-02-12,54.0,New
LEAD101757,CUST10100,REP1006,Event,2026-02-22,43.0,New
LEAD101758,CUST10141,REP1030,Website,2026-01-10,72.0,Nurturing
LEAD101759,CUST10030,REP1022,Email,2026-01-28,30.0,Low Priority
LEAD101760,CUST11112,REP1004,Event,2026-03-21,60.0,Nurturing
LEAD101761,CUST10217,REP1010,Referral,2026-01-26,54.0,New
LEAD101762,CUST10722,REP1013,Partner,2026-01-02,33.0,Low Priority
LEAD101763,CUST10976,REP1006,Email,2026-05-06,97.0,Qualified
LEAD101764,CUST10921,REP1026,Referral,2026-01-13,49.0,New
LEAD101765,CUST11139,REP1029,Referral,2026-01-26,23.0,Low Priority
LEAD101766,CUST10065,REP1008,Referral,2026-04-18,55.0,New
LEAD101767,CUST10489,REP1001,Referral,2026-06-16,98.0,Qualified
LEAD101768,CUST10608,REP1009,Email,2026-05-12,74.0,Nurturing
LEAD101769,CUST10836,REP1018,Referral,2026-01-06,71.0,Nurturing
LEAD101770,CUST10748,REP1025,Referral,2026-01-31,92.0,Qualified
LEAD101771,CUST10672,REP1011,Event,2026-05-15,26.0,Low Priority
LEAD101772,CUST10369,REP1009,Partner,2026-05-13,64.0,Nurturing
LEAD101773,CUST10128,REP1008,Event,2026-03-12,45.0,New
LEAD101774,CUST10518,REP1001,Email,2026-06-21,74.0,Nurturing
LEAD101775,CUST10312,REP1001,Event,2026-06-10,89.0,Qualified
LEAD101776,CUST10666,REP1013,Website,2026-05-15,26.0,Low Priority
LEAD101777,CUST10957,REP1019,Event,2026-05-16,32.0,Low Priority
LEAD101778,CUST10664,REP1001,Event,2026-05-23,97.0,Qualified
LEAD101779,CUST10700,REP1007,Website,2026-01-27,59.0,New
LEAD101780,CUST10051,REP1028,Referral,2026-05-07,45.0,New
LEAD101781,CUST10774,REP1030,Partner,2026-06-20,32.0,Low Priority
LEAD101782,CUST10528,REP1020,Partner,2026-02-10,48.0,New
LEAD101783,CUST10149,REP1016,Email,2026-01-03,20.0,Low Priority
LEAD101784,CUST10257,REP1018,Email,2026-03-07,38.0,Low Priority
LEAD101785,CUST10937,REP1012,Referral,2026-02-18,34.0,Low Priority
LEAD101786,CUST11101,REP1007,Email,2026-06-21,26.0,Low Priority
LEAD101787,CUST10610,REP1012,Event,2026-03-22,98.0,Qualified
LEAD101788,CUST11172,REP1021,Partner,2026-04-30,83.0,Qualified
LEAD101789,CUST10217,REP1020,Event,2026-06-27,96.0,Qualified
LEAD101790,CUST10360,REP1021,Email,2026-05-23,39.0,Low Priority
LEAD101791,CUST11117,REP1019,Event,2026-05-16,43.0,New
LEAD101792,CUST10211,REP1002,Event,2026-06-25,42.0,New
LEAD101793,CUST10792,REP1019,Website,2026-05-05,65.0,Nurturing
LEAD101794,CUST10264,REP1027,Event,2026-02-11,34.0,Low Priority
LEAD101795,CUST10398,REP1020,Website,2026-05-12,39.0,Low Priority
LEAD101796,CUST10574,REP1018,Event,2026-02-28,98.0,Qualified
LEAD101797,CUST10432,REP1007,Event,2026-03-01,48.0,New
LEAD101798,CUST11050,REP1024,Referral,2026-04-27,83.0,Qualified
LEAD101799,CUST11168,REP1014,Website,2026-02-27,38.0,Low Priority
LEAD101800,CUST10601,REP1008,Partner,2026-01-05,95.0,Qualified
LEAD101801,CUST10631,REP1015,Referral,2026-06-30,76.0,Nurturing
LEAD101802,CUST10067,REP1004,Partner,2026-04-14,89.0,Qualified
LEAD101803,CUST10282,REP1028,Website,2026-05-02,61.0,Nurturing
LEAD101804,CUST10048,REP1022,Website,2026-05-27,93.0,Qualified
LEAD101805,CUST11028,REP1010,Partner,2026-04-25,49.0,New
LEAD101806,CUST10273,REP1024,Email,2026-04-21,58.0,New
LEAD101807,CUST10409,REP1002,Referral,2026-05-24,24.0,Low Priority
LEAD101808,CUST11012,REP1012,Referral,2026-02-23,33.0,Low Priority
LEAD101809,CUST10856,REP1020,Website,2026-05-30,82.0,Qualified
LEAD101810,CUST10746,REP1001,Referral,2026-05-12,46.0,New
LEAD101811,CUST10047,REP1022,Referral,2026-02-02,28.0,Low Priority
LEAD101812,CUST10676,REP1025,Referral,2026-01-27,43.0,New
LEAD101813,CUST10674,REP1018,Referral,2026-06-09,48.0,New
LEAD101814,CUST10383,REP1007,Referral,2026-06-11,78.0,Nurturing
LEAD101815,CUST10894,REP1023,Email,2026-06-29,27.0,Low Priority
LEAD101816,CUST11116,REP1011,Referral,2026-01-19,22.0,Low Priority
LEAD101817,CUST10311,REP1023,Email,2026-06-12,78.0,Nurturing
LEAD101818,CUST10398,REP1019,Email,2026-06-06,31.0,Low Priority
LEAD101819,CUST10387,REP1003,Email,2026-05-19,53.0,New
LEAD101820,CUST11002,REP1003,Partner,2026-04-01,75.0,Nurturing
LEAD101821,CUST10094,REP1001,Event,2026-04-03,61.0,Nurturing
LEAD101822,CUST11076,REP1003,Referral,2026-03-19,29.0,Low Priority
LEAD101823,CUST10931,REP1009,Event,2026-01-06,78.0,Nurturing
LEAD101824,CUST10581,REP1001,Referral,2026-04-01,23.0,Low Priority
LEAD101825,CUST10701,REP1029,Website,2026-02-12,38.0,Low Priority
LEAD101826,CUST11074,REP1028,Event,2026-02-06,28.0,Low Priority
LEAD101827,CUST10924,REP1006,Event,2026-01-11,61.0,Nurturing
LEAD101828,CUST10333,REP1010,Website,2026-03-24,75.0,Nurturing
LEAD101829,CUST10061,REP1023,Partner,2026-01-09,72.0,Nurturing
LEAD101830,CUST10791,REP1020,Partner,2026-06-03,31.0,Low Priority
LEAD101831,CUST10175,REP1018,Referral,2026-06-10,47.0,New
LEAD101832,CUST10106,REP1030,Partner,2026-05-25,31.0,Low Priority
LEAD101833,CUST11179,REP1019,Email,2026-02-24,47.0,New
LEAD101834,CUST10569,REP1021,Partner,2026-01-30,38.0,Low Priority
LEAD101835,CUST10782,REP1016,Partner,2026-04-02,79.0,Nurturing
LEAD101836,CUST10261,REP1016,Event,2026-05-02,80.0,Qualified
LEAD101837,CUST10123,REP1009,Referral,2026-01-04,86.0,Qualified
LEAD101838,CUST10076,REP1016,Email,2026-06-05,36.0,Low Priority
LEAD101839,CUST10426,REP1028,Referral,2026-03-21,21.0,Low Priority
LEAD101840,CUST10005,REP1012,Event,2026-05-29,22.0,Low Priority
LEAD101841,CUST10505,REP1004,Referral,2026-01-15,88.0,Qualified
LEAD101842,CUST10390,REP1018,Event,2026-03-19,93.0,Qualified
LEAD101843,CUST10633,REP1024,Email,2026-03-24,37.0,Low Priority
LEAD101844,CUST10708,REP1029,Referral,2026-01-09,90.0,Qualified
LEAD101845,CUST10371,REP1017,Email,2026-05-09,62.0,Nurturing
LEAD101846,CUST10547,REP1024,Referral,2026-06-18,34.0,Low Priority
LEAD101847,CUST10094,REP1008,Referral,2026-04-08,45.0,New
LEAD101848,CUST10363,REP1013,Referral,2026-03-13,41.0,New
LEAD101849,CUST11174,REP1013,Email,2026-04-26,81.0,Qualified
LEAD101850,CUST11190,REP1010,Referral,2026-03-07,35.0,Low Priority
LEAD101851,CUST10583,REP1022,Partner,2026-03-07,34.0,Low Priority
LEAD101852,CUST11128,REP1027,Partner,2026-05-18,78.0,Nurturing
LEAD101853,CUST10602,REP1010,Website,2026-04-17,44.0,New
LEAD101854,CUST10151,REP1005,Referral,2026-02-17,40.0,New
LEAD101855,CUST11042,REP1025,Referral,2026-03-15,85.0,Qualified
LEAD101856,CUST10499,REP1026,Referral,2026-06-01,95.0,Qualified
LEAD101857,CUST10735,REP1029,Event,2026-04-06,64.0,Nurturing
LEAD101858,CUST10779,REP1008,Referral,2026-01-14,87.0,Qualified
LEAD101859,CUST10370,REP1022,Partner,2026-06-05,88.0,Qualified
LEAD101860,CUST10881,REP1022,Email,2026-05-15,67.0,Nurturing
LEAD101861,CUST10602,REP1024,Email,2026-02-18,87.0,Qualified
LEAD101862,CUST10440,REP1025,Email,2026-06-24,20.0,Low Priority
LEAD101863,CUST10358,REP1029,Partner,2026-06-22,22.0,Low Priority
LEAD101864,CUST10896,REP1015,Event,2026-06-30,91.0,Qualified
LEAD101865,CUST10300,REP1003,Event,2026-03-10,31.0,Low Priority
LEAD101866,CUST10149,REP1006,Referral,2026-06-17,78.0,Nurturing
LEAD101867,CUST11059,REP1027,Website,2026-05-26,54.0,New
LEAD101868,CUST10399,REP1026,Referral,2026-06-07,83.0,Qualified
LEAD101869,CUST10770,REP1001,Event,2026-04-10,73.0,Nurturing
