opportunity_id,customer_id,sales_rep_id,product_id,created_date,deal_size,stage,close_date
OPP200651,CUST10055,REP1028,P1003,2026-05-27,4624,Negotiation,2026-07-20
OPP200652,CUST10885,REP1019,P1010,2026-03-30,17951,Won,2026-06-13
OPP200653,CUST10270,REP1008,P1002,2026-01-23,10891,Prospecting,2026-05-01
OPP200654,CUST10841,REP1024,P1006,2026-04-04,27225,Won,2026-04-16
OPP200655,CUST10451,REP1006,P1011,2026-03-02,8100,Prospecting,2026-04-25
OPP200656,CUST10954,REP1024,P1006,2026-02-07,19614,Qualified,2026-04-22
OPP200657,CUST10139,REP1027,P1003,2026-04-23,5531,Qualified,2026-06-28
OPP200658,CUST10391,REP1015,P1002,2026-02-03,6270,Qualified,2026-02-26
OPP200659,CUST10246,REP1020,P1008,2026-05-31,13071,Prospecting,2026-06-30
OPP200660,CUST10524,REP1022,P1002,2026-05-14,24179,Won,2026-07-02
OPP200661,CUST10675,REP1027,P1005,2026-05-10,9064,Won,2026-07-29
OPP200662,CUST10203,REP1018,P1008,2026-01-13,21117,Lost,2026-05-11
OPP200663,CUST10801,REP1009,P1005,2026-06-09,17566,Lost,2026-07-27
OPP200664,CUST11158,REP1007,P1010,2026-03-23,29360,Proposal,2026-05-27
OPP200665,CUST10052,REP1011,P1009,2026-05-02,9721,Prospecting,2026-06-12
OPP200666,CUST10104,REP1002,P1002,2026-02-01,8059,Prospecting,2026-02-11
OPP200667,CUST11143,REP1021,P1010,2026-05-08,27175,Proposal,2026-06-29
OPP200668,CUST10779,REP1012,P1011,2026-02-23,10660,Won,2026-04-10
OPP200669,CUST11104,REP1022,P1003,2026-04-28,7224,Qualified,2026-05-22
OPP200670,CUST10847,REP1002,P1005,2026-02-16,24823,Prospecting,2026-05-09
OPP200671,CUST10861,REP1010,P1005,2026-06-04,24571,Proposal,2026-07-10
OPP200672,CUST10190,REP1012,P1006,2026-04-28,2823,Won,2026-05-30
OPP200673,CUST10615,REP1003,P1006,2026-03-17,25825,Proposal,2026-05-06
OPP200674,CUST10439,REP1025,P1011,2026-03-17,19362,Won,2026-07-10
OPP200675,CUST11001,REP1018,P1008,2026-01-01,9087,Proposal,2026-03-20
OPP200676,CUST10052,REP1026,P1011,2026-02-19,16528,Qualified,2026-04-15
OPP200677,CUST10022,REP1025,P1005,2026-05-12,7920,Proposal,2026-08-19
OPP200678,CUST10668,REP1002,P1007,2026-05-19,5895,Won,2026-05-28
OPP200679,CUST11165,REP1026,P1002,2026-06-15,4838,Won,2026-07-30
OPP200680,CUST11194,REP1003,P1004,2026-01-15,5788,Proposal,2026-03-24
OPP200681,CUST10713,REP1027,P1008,2026-02-11,17902,Qualified,2026-04-14
OPP200682,CUST10516,REP1021,P1003,2026-05-08,24495,Prospecting,2026-07-30
OPP200683,CUST10328,REP1025,P1012,2026-03-01,15107,Prospecting,2026-05-26
OPP200684,CUST11189,REP1015,P1004,2026-02-11,1447,Prospecting,2026-04-10
OPP200685,CUST10220,REP1005,P1002,2026-02-16,13433,Prospecting,2026-06-08
OPP200686,CUST10152,REP1005,P1010,2026-06-02,22658,Negotiation,2026-09-21
OPP200687,CUST10611,REP1004,P1002,2026-05-23,25223,Won,2026-07-22
OPP200688,CUST10471,REP1025,P1004,2026-01-01,22247,Won,2026-04-19
OPP200689,CUST10595,REP1017,P1003,2026-05-20,11713,Won,2026-08-07
OPP200690,CUST11083,REP1007,P1009,2026-04-03,19840,Lost,2026-04-25
OPP200691,CUST10324,REP1004,P1011,2026-05-21,2983,Lost,2026-06-10
OPP200692,CUST11053,REP1003,P1003,2026-04-14,12876,Qualified,2026-04-30
OPP200693,CUST10255,REP1008,P1005,2026-04-25,16568,Prospecting,2026-05-25
OPP200694,CUST10389,REP1023,P1006,2026-04-06,1821,Prospecting,2026-05-18
OPP200695,CUST10006,REP1027,P1009,2026-05-02,1416,Won,2026-05-16
OPP200696,CUST10815,REP1019,P1005,2026-05-16,24251,Prospecting,2026-07-30
OPP200697,CUST11031,REP1030,P1007,2026-03-26,7387,Qualified,2026-05-18
OPP200698,CUST11064,REP1012,P1007,2026-01-19,4645,Proposal,2026-04-03
OPP200699,CUST10201,REP1010,P1001,2026-01-16,18169,Negotiation,2026-03-20
OPP200700,CUST10921,REP1021,P1007,2026-03-10,9142,Negotiation,2026-04-16
OPP200701,CUST10170,REP1005,P1007,2026-03-20,29402,Won,2026-06-04
OPP200702,CUST10755,REP1028,P1012,2026-05-24,28456,Proposal,2026-09-15
OPP200703,CUST10843,REP1024,P1007,2026-01-06,24894,Won,2026-02-17
OPP200704,CUST10184,REP1002,P1011,2026-05-28,9753,Prospecting,2026-07-08
OPP200705,CUST10133,REP1006,P1005,2026-01-10,26387,Won,2026-03-16
OPP200706,CUST10088,REP1019,P1009,2026-03-24,8399,Negotiation,2026-06-29
OPP200707,CUST10851,REP1023,P1011,2026-03-12,7948,Qualified,2026-05-18
OPP200708,CUST10738,REP1007,P1002,2026-04-03,29227,Lost,2026-07-13
OPP200709,CUST10144,REP1023,P1007,2026-01-08,20550,Lost,2026-01-23
OPP200710,CUST10601,REP1015,P1012,2026-05-07,3492,Won,2026-05-25
OPP200711,CUST10955,REP1021,P1007,2026-01-23,26710,Lost,2026-03-16
OPP200712,CUST10286,REP1013,P1011,2026-05-10,5660,Proposal,2026-06-12
OPP200713,CUST10727,REP1014,P1006,2026-04-05,20756,Qualified,2026-04-14
OPP200714,CUST10352,REP1012,P1011,2026-05-28,13711,Prospecting,2026-06-28
OPP200715,CUST10314,REP1005,P1008,2026-06-12,1507,Won,2026-07-19
OPP200716,CUST10471,REP1006,P1006,2026-05-21,23842,Won,2026-09-08
OPP200717,CUST10423,REP1006,P1003,2026-03-17,20912,Lost,2026-06-20
OPP200718,CUST10595,REP1025,P1003,2026-03-10,26646,Won,2026-04-25
OPP200719,CUST10247,REP1013,P1004,2026-04-21,18742,Negotiation,2026-08-14
OPP200720,CUST10469,REP1012,P1010,2026-04-18,22913,Prospecting,2026-07-28
OPP200721,CUST10747,REP1026,P1006,2026-05-12,27274,Prospecting,2026-06-16
OPP200722,CUST10465,REP1027,P1005,2026-03-22,29309,Proposal,2026-05-22
OPP200723,CUST10788,REP1008,P1006,2026-03-18,17258,Won,2026-07-07
OPP200724,CUST10139,REP1011,P1005,2026-01-20,1488,Prospecting,2026-03-19
OPP200725,CUST10166,REP1013,P1010,2026-01-29,11029,Lost,2026-03-18
OPP200726,CUST11039,REP1026,P1005,2026-05-17,18965,Negotiation,2026-09-03
OPP200727,CUST10555,REP1021,P1006,2026-06-14,4178,Qualified,2026-09-03
OPP200728,CUST10731,REP1017,P1007,2026-04-10,4374,Won,2026-06-05
OPP200729,CUST10888,REP1008,P1008,2026-02-27,12450,Negotiation,2026-06-12
OPP200730,CUST10176,REP1012,P1005,2026-01-10,27400,Won,2026-04-11
OPP200731,CUST11167,REP1001,P1001,2026-01-08,10328,Proposal,2026-02-23
OPP200732,CUST10509,REP1022,P1009,2026-04-23,28123,Proposal,2026-06-16
OPP200733,CUST11068,REP1028,P1007,2026-04-17,24286,Prospecting,2026-04-29
OPP200734,CUST10501,REP1024,P1008,2026-02-16,9787,Proposal,2026-03-06
OPP200735,CUST10487,REP1010,P1007,2026-02-01,7700,Won,2026-05-26
OPP200736,CUST10721,REP1015,P1007,2026-01-12,25003,Lost,2026-01-24
OPP200737,CUST10230,REP1029,P1012,2026-04-24,22924,Won,2026-08-03
OPP200738,CUST10731,REP1013,P1001,2026-04-11,19277,Prospecting,2026-05-11
OPP200739,CUST11180,REP1026,P1002,2026-02-25,29365,Lost,2026-05-04
OPP200740,CUST10775,REP1018,P1012,2026-05-02,3914,Prospecting,2026-07-29
OPP200741,CUST10085,REP1015,P1011,2026-05-21,12187,Prospecting,2026-09-17
OPP200742,CUST10838,REP1018,P1005,2026-03-27,18480,Won,2026-05-15
OPP200743,CUST10041,REP1007,P1007,2026-02-13,3081,Lost,2026-06-04
OPP200744,CUST10125,REP1013,P1006,2026-01-01,29305,Lost,2026-02-28
OPP200745,CUST10342,REP1010,P1012,2026-05-13,17582,Won,2026-08-25
OPP200746,CUST10366,REP1023,P1006,2026-04-06,9934,Qualified,2026-04-24
OPP200747,CUST10005,REP1019,P1010,2026-02-27,7934,Prospecting,2026-04-05
OPP200748,CUST10021,REP1012,P1005,2026-01-02,1033,Prospecting,2026-03-20
OPP200749,CUST10948,REP1025,P1005,2026-05-16,18186,Negotiation,2026-08-10
OPP200750,CUST10546,REP1014,P1009,2026-06-03,29326,Proposal,2026-09-08
OPP200751,CUST10240,REP1029,P1005,2026-03-21,2050,Prospecting,2026-05-07
OPP200752,CUST10516,REP1019,P1001,2026-02-14,13005,Proposal,2026-05-02
OPP200753,CUST10832,REP1027,P1003,2026-04-13,20200,Proposal,2026-06-29
OPP200754,CUST10882,REP1030,P1011,2026-05-25,13497,Won,2026-09-20
OPP200755,CUST10346,REP1010,P1005,2026-04-08,19876,Proposal,2026-04-28
OPP200756,CUST10201,REP1008,P1002,2026-01-03,21665,Qualified,2026-01-11
OPP200757,CUST11152,REP1026,P1012,2026-02-02,29002,Negotiation,2026-04-14
OPP200758,CUST10758,REP1007,P1012,2026-01-17,18527,Negotiation,2026-01-25
OPP200759,CUST11180,REP1023,P1006,2026-03-10,21584,Qualified,2026-04-08
OPP200760,CUST10369,REP1006,P1008,2026-03-16,9757,Prospecting,2026-05-18
OPP200761,CUST10134,REP1027,P1010,2026-03-30,5374,Lost,2026-05-06
OPP200762,CUST10459,REP1021,P1001,2026-05-06,3899,Won,2026-06-12
OPP200763,CUST10394,REP1016,P1004,2026-01-19,4171,Qualified,2026-03-06
OPP200764,CUST10864,REP1014,P1007,2026-06-06,24993,Proposal,2026-08-29
OPP200765,CUST10860,REP1020,P1007,2026-02-13,2178,Negotiation,2026-04-02
OPP200766,CUST10086,REP1012,P1004,2026-03-28,15017,Prospecting,2026-07-02
OPP200767,CUST10706,REP1012,P1001,2026-02-05,18787,Prospecting,2026-03-01
OPP200768,CUST10412,REP1007,P1012,2026-03-01,20501,Lost,2026-03-19
OPP200769,CUST10738,REP1005,P1008,2026-05-19,2914,Proposal,2026-06-13
OPP200770,CUST10470,REP1027,P1010,2026-01-08,25954,Prospecting,2026-04-28
OPP200771,CUST10645,REP1023,P1006,2026-03-22,13682,Won,2026-04-29
OPP200772,CUST10859,REP1014,P1007,2026-04-07,1513,Proposal,2026-04-17
OPP200773,CUST10353,REP1025,P1006,2026-04-05,4850,Negotiation,2026-05-17
OPP200774,CUST10240,REP1019,P1006,2026-03-05,25922,Qualified,2026-05-28
OPP200775,CUST10848,REP1018,P1009,2026-03-04,28351,Prospecting,2026-04-20
OPP200776,CUST11137,REP1004,P1012,2026-05-31,22802,Prospecting,2026-07-20
OPP200777,CUST10533,REP1017,P1010,2026-02-10,10667,Lost,2026-02-26
OPP200778,CUST11198,REP1004,P1009,2026-03-21,28457,Negotiation,2026-06-11
OPP200779,CUST10222,REP1021,P1001,2026-03-02,8996,Won,2026-04-02
OPP200780,CUST10983,REP1003,P1007,2026-05-08,7774,Prospecting,2026-05-26
OPP200781,CUST11186,REP1016,P1012,2026-05-14,23183,Won,2026-08-09
OPP200782,CUST10360,REP1012,P1005,2026-05-21,10350,Proposal,2026-09-10
OPP200783,CUST10178,REP1004,P1007,2026-01-15,16079,Negotiation,2026-03-31
OPP200784,CUST10797,REP1015,P1004,2026-01-17,20182,Qualified,2026-05-09
OPP200785,CUST11044,REP1007,P1003,2026-03-04,5816,Negotiation,2026-04-25
OPP200786,CUST10100,REP1008,P1009,2026-03-15,27847,Prospecting,2026-05-19
OPP200787,CUST10769,REP1027,P1004,2026-01-11,5823,Prospecting,2026-02-27
OPP200788,CUST11046,REP1011,P1008,2026-05-29,29787,Won,2026-08-01
OPP200789,CUST10039,REP1013,P1008,2026-05-29,9043,Prospecting,2026-09-13
OPP200790,CUST10620,REP1001,P1011,2026-03-12,13085,Prospecting,2026-05-29
OPP200791,CUST10093,REP1010,P1012,2026-05-08,8345,Lost,2026-05-18
OPP200792,CUST10212,REP1011,P1007,2026-04-04,16637,Qualified,2026-06-15
OPP200793,CUST10584,REP1022,P1001,2026-04-20,1023,Negotiation,2026-06-08
OPP200794,CUST10393,REP1004,P1007,2026-05-25,5945,Won,2026-08-01
OPP200795,CUST10103,REP1028,P1011,2026-01-16,16061,Won,2026-03-27
OPP200796,CUST10961,REP1004,P1006,2026-02-08,21125,Prospecting,2026-04-22
OPP200797,CUST10244,REP1020,P1007,2026-03-13,28919,Proposal,2026-06-25
OPP200798,CUST11045,REP1001,P1010,2026-05-29,25283,Proposal,2026-09-10
OPP200799,CUST10213,REP1025,P1006,2026-04-09,27728,Qualified,2026-08-03
OPP200800,CUST10624,REP1021,P1005,2026-03-07,24160,Won,2026-05-22
OPP200801,CUST10873,REP1026,P1006,2026-01-05,23519,Lost,2026-02-13
OPP200802,CUST10577,REP1028,P1011,2026-04-09,11029,Prospecting,2026-05-08
OPP200803,CUST10501,REP1026,P1006,2026-02-14,27245,Prospecting,2026-05-27
OPP200804,CUST10901,REP1019,P1004,2026-02-24,28934,Won,2026-06-14
OPP200805,CUST10015,REP1026,P1008,2026-06-15,15893,Proposal,2026-06-26
OPP200806,CUST10992,REP1003,P1009,2026-03-29,4490,Won,2026-04-29
OPP200807,CUST10828,REP1020,P1011,2026-01-24,2236,Prospecting,2026-04-17
OPP200808,CUST10918,REP1030,P1011,2026-01-09,15325,Prospecting,2026-02-03
OPP200809,CUST10506,REP1012,P1010,2026-03-06,19410,Negotiation,2026-03-18
OPP200810,CUST10462,REP1030,P1010,2026-01-11,17083,Lost,2026-05-10
OPP200811,CUST10687,REP1016,P1006,2026-03-13,26991,Prospecting,2026-03-30
OPP200812,CUST10771,REP1015,P1005,2026-03-10,16558,Won,2026-04-10
OPP200813,CUST11111,REP1010,P1007,2026-05-26,20169,Proposal,2026-09-21
OPP200814,CUST11029,REP1004,P1009,2026-02-25,22978,Prospecting,2026-03-15
OPP200815,CUST10065,REP1027,P1007,2026-02-15,26951,Proposal,2026-05-23
OPP200816,CUST10183,REP1022,P1003,2026-04-13,18678,Qualified,2026-06-22
OPP200817,CUST11136,REP1013,P1001,2026-04-17,17167,Negotiation,2026-06-24
OPP200818,CUST10466,REP1029,P1001,2026-01-07,3236,Qualified,2026-04-17
OPP200819,CUST10697,REP1006,P1006,2026-01-14,19628,Proposal,2026-01-23
OPP200820,CUST10068,REP1024,P1010,2026-01-28,6215,Qualified,2026-02-10
OPP200821,CUST10126,REP1014,P1010,2026-05-09,11693,Won,2026-06-07
OPP200822,CUST10491,REP1019,P1010,2026-02-04,16434,Lost,2026-04-07
OPP200823,CUST10861,REP1002,P1009,2026-06-14,3396,Proposal,2026-10-07
OPP200824,CUST10927,REP1019,P1001,2026-03-15,21141,Proposal,2026-03-29
OPP200825,CUST11074,REP1021,P1011,2026-06-04,9135,Lost,2026-07-28
OPP200826,CUST10237,REP1030,P1012,2026-02-10,15911,Prospecting,2026-04-06
OPP200827,CUST10243,REP1011,P1011,2026-03-12,11157,Won,2026-04-10
OPP200828,CUST10651,REP1003,P1006,2026-01-23,11309,Proposal,2026-03-09
OPP200829,CUST10657,REP1002,P1003,2026-05-21,12419,Won,2026-06-19
OPP200830,CUST10044,REP1005,P1011,2026-04-10,2482,Qualified,2026-05-02
OPP200831,CUST10537,REP1009,P1003,2026-01-13,6665,Qualified,2026-03-19
OPP200832,CUST11078,REP1025,P1010,2026-05-04,23790,Qualified,2026-08-24
OPP200833,CUST10197,REP1006,P1012,2026-05-28,4534,Prospecting,2026-07-19
OPP200834,CUST10985,REP1005,P1011,2026-04-24,15418,Prospecting,2026-07-11
OPP200835,CUST10537,REP1001,P1007,2026-05-15,5061,Lost,2026-08-05
OPP200836,CUST10630,REP1012,P1011,2026-02-15,16624,Qualified,2026-05-28
OPP200837,CUST10770,REP1019,P1010,2026-03-13,19666,Prospecting,2026-06-21
OPP200838,CUST10847,REP1009,P1012,2026-05-22,14599,Qualified,2026-09-08
OPP200839,CUST10765,REP1015,P1005,2026-04-11,23373,Proposal,2026-07-19
OPP200840,CUST10125,REP1008,P1008,2026-04-12,8695,Proposal,2026-08-02
OPP200841,CUST10355,REP1025,P1010,2026-05-08,17178,Prospecting,2026-09-01
OPP200842,CUST11015,REP1001,P1003,2026-04-13,9014,Won,2026-07-13
OPP200843,CUST10049,REP1007,P1003,2026-01-21,15759,Won,2026-03-24
OPP200844,CUST10859,REP1017,P1005,2026-02-05,2841,Qualified,2026-03-18
OPP200845,CUST10625,REP1026,P1005,2026-05-10,8803,Won,2026-07-20
OPP200846,CUST10144,REP1013,P1010,2026-02-10,21520,Qualified,2026-05-21
OPP200847,CUST10148,REP1003,P1012,2026-04-21,23562,Proposal,2026-07-22
OPP200848,CUST11177,REP1017,P1002,2026-03-20,8884,Lost,2026-05-24
OPP200849,CUST10038,REP1009,P1004,2026-04-13,8487,Won,2026-04-28
OPP200850,CUST10028,REP1010,P1012,2026-02-09,9658,Qualified,2026-03-18
OPP200851,CUST10021,REP1028,P1008,2026-02-21,9097,Proposal,2026-05-04
OPP200852,CUST10755,REP1029,P1003,2026-04-25,29811,Qualified,2026-06-14
OPP200853,CUST11112,REP1008,P1008,2026-01-29,19882,Proposal,2026-03-28
OPP200854,CUST10207,REP1018,P1011,2026-02-21,12188,Negotiation,2026-04-03
OPP200855,CUST10955,REP1017,P1005,2026-06-15,14397,Prospecting,2026-06-30
OPP200856,CUST10864,REP1029,P1006,2026-01-26,15810,Lost,2026-03-26
OPP200857,CUST10276,REP1029,P1008,2026-04-06,17036,Negotiation,2026-06-02
OPP200858,CUST10085,REP1011,P1011,2026-01-26,12207,Prospecting,2026-05-01
OPP200859,CUST10586,REP1001,P1007,2026-04-28,29258,Won,2026-05-17
OPP200860,CUST10098,REP1001,P1012,2026-01-22,9415,Won,2026-03-24
OPP200861,CUST10137,REP1001,P1010,2026-04-06,13392,Qualified,2026-07-18
OPP200862,CUST10560,REP1024,P1006,2026-03-14,1169,Proposal,2026-04-20
OPP200863,CUST10979,REP1023,P1006,2026-04-25,15256,Won,2026-06-06
OPP200864,CUST11193,REP1025,P1009,2026-01-01,25791,Lost,2026-01-17
OPP200865,CUST10754,REP1005,P1001,2026-03-27,29920,Qualified,2026-06-06
OPP200866,CUST10332,REP1002,P1003,2026-04-01,14721,Negotiation,2026-07-13
OPP200867,CUST10394,REP1006,P1003,2026-02-09,5044,Won,2026-04-11
OPP200868,CUST10736,REP1019,P1010,2026-02-19,21876,Lost,2026-04-14
OPP200869,CUST10208,REP1001,P1010,2026-04-28,19576,Prospecting,2026-07-28
OPP200870,CUST10623,REP1020,P1010,2026-04-02,28801,Proposal,2026-05-28
OPP200871,CUST10923,REP1027,P1002,2026-04-07,15649,Won,2026-05-29
OPP200872,CUST11011,REP1005,P1004,2026-06-05,1082,Prospecting,2026-09-06
OPP200873,CUST10071,REP1023,P1004,2026-03-09,27122,Proposal,2026-04-17
OPP200874,CUST10347,REP1017,P1001,2026-05-25,20576,Negotiation,2026-09-05
OPP200875,CUST10306,REP1029,P1004,2026-06-11,24205,Proposal,2026-07-18
OPP200876,CUST10666,REP1008,P1006,2026-04-06,4440,Won,2026-06-09
OPP200877,CUST10223,REP1007,P1011,2026-02-05,14258,Prospecting,2026-03-12
OPP200878,CUST11141,REP1001,P1003,2026-03-11,14280,Won,2026-05-28
OPP200879,CUST11101,REP1022,P1011,2026-01-08,8760,Qualified,2026-03-05
OPP200880,CUST10400,REP1027,P1010,2026-04-26,25556,Won,2026-05-30
OPP200881,CUST10489,REP1001,P1002,2026-02-15,6453,Proposal,2026-05-17
OPP200882,CUST10528,REP1015,P1004,2026-06-03,3073,Prospecting,2026-09-23
OPP200883,CUST10052,REP1022,P1006,2026-04-19,7795,Lost,2026-04-29
OPP200884,CUST11067,REP1024,P1012,2026-03-23,29698,Won,2026-06-02
OPP200885,CUST10936,REP1028,P1010,2026-01-31,4289,Qualified,2026-04-29
OPP200886,CUST10399,REP1022,P1012,2026-01-17,17844,Qualified,2026-04-15
OPP200887,CUST10657,REP1028,P1004,2026-04-22,6309,Negotiation,2026-05-23
OPP200888,CUST10457,REP1030,P1011,2026-05-08,12454,Lost,2026-05-27
OPP200889,CUST10274,REP1028,P1012,2026-02-14,17003,Qualified,2026-04-20
OPP200890,CUST10365,REP1014,P1008,2026-01-02,1565,Lost,2026-03-21
OPP200891,CUST10129,REP1013,P1002,2026-02-23,7994,Qualified,2026-04-03
OPP200892,CUST10972,REP1013,P1004,2026-05-07,18017,Negotiation,2026-06-24
OPP200893,CUST10786,REP1029,P1002,2026-04-07,1420,Proposal,2026-06-13
OPP200894,CUST11117,REP1009,P1010,2026-01-15,15351,Prospecting,2026-03-13
OPP200895,CUST10008,REP1023,P1004,2026-01-20,18504,Lost,2026-03-22
OPP200896,CUST10758,REP1019,P1009,2026-01-18,7244,Prospecting,2026-04-12
OPP200897,CUST10673,REP1002,P1004,2026-05-06,5703,Lost,2026-09-01
OPP200898,CUST10749,REP1015,P1012,2026-05-10,15222,Prospecting,2026-08-14
OPP200899,CUST11188,REP1006,P1010,2026-03-09,21840,Qualified,2026-03-16
OPP200900,CUST10469,REP1022,P1005,2026-04-25,1370,Lost,2026-06-10
OPP200901,CUST10170,REP1014,P1006,2026-01-04,10795,Negotiation,2026-01-12
OPP200902,CUST10015,REP1011,P1001,2026-04-04,29984,Prospecting,2026-07-18
OPP200903,CUST10591,REP1002,P1002,2026-02-15,10735,Negotiation,2026-05-05
OPP200904,CUST10209,REP1004,P1012,2026-05-17,10631,Prospecting,2026-06-17
OPP200905,CUST10170,REP1023,P1010,2026-03-23,22392,Won,2026-07-02
OPP200906,CUST10177,REP1026,P1011,2026-05-22,14926,Prospecting,2026-07-31
OPP200907,CUST10333,REP1009,P1008,2026-04-04,12347,Proposal,2026-04-16
OPP200908,CUST10140,REP1025,P1003,2026-03-17,23758,Prospecting,2026-04-10
OPP200909,CUST10584,REP1017,P1002,2026-06-07,1892,Negotiation,2026-09-13
OPP200910,CUST10785,REP1011,P1009,2026-06-15,21670,Lost,2026-07-24
OPP200911,CUST10348,REP1014,P1004,2026-03-17,12039,Won,2026-05-22
OPP200912,CUST10164,REP1021,P1001,2026-03-01,26768,Qualified,2026-06-17
OPP200913,CUST10687,REP1028,P1001,2026-04-18,22023,Qualified,2026-05-27
OPP200914,CUST10103,REP1015,P1007,2026-01-29,28298,Prospecting,2026-02-06
OPP200915,CUST10886,REP1011,P1011,2026-03-06,4734,Won,2026-03-22
OPP200916,CUST10460,REP1023,P1005,2026-05-21,6486,Prospecting,2026-09-08
OPP200917,CUST10492,REP1016,P1012,2026-05-29,27190,Negotiation,2026-08-11
OPP200918,CUST10299,REP1012,P1005,2026-03-10,12321,Qualified,2026-04-23
OPP200919,CUST10340,REP1014,P1009,2026-03-06,24651,Lost,2026-03-21
OPP200920,CUST10176,REP1017,P1003,2026-05-26,20917,Proposal,2026-08-19
OPP200921,CUST10670,REP1005,P1008,2026-02-03,15492,Proposal,2026-02-14
OPP200922,CUST10176,REP1002,P1004,2026-01-11,2305,Lost,2026-01-28
OPP200923,CUST10817,REP1020,P1010,2026-01-13,3142,Lost,2026-03-28
OPP200924,CUST10308,REP1006,P1006,2026-01-19,21791,Negotiation,2026-04-08
OPP200925,CUST10679,REP1016,P1001,2026-05-27,3822,Won,2026-08-06
OPP200926,CUST10645,REP1024,P1003,2026-01-07,1141,Negotiation,2026-04-26
OPP200927,CUST10761,REP1007,P1005,2026-02-25,7366,Proposal,2026-04-03
OPP200928,CUST10910,REP1012,P1006,2026-04-10,27508,Prospecting,2026-06-18
OPP200929,CUST10673,REP1030,P1004,2026-04-12,19168,Negotiation,2026-05-23
OPP200930,CUST11024,REP1002,P1007,2026-05-19,21826,Negotiation,2026-07-05
OPP200931,CUST10311,REP1023,P1012,2026-06-12,19912,Prospecting,2026-07-06
OPP200932,CUST10902,REP1006,P1009,2026-03-08,17399,Qualified,2026-06-12
OPP200933,CUST10412,REP1028,P1004,2026-02-08,8434,Won,2026-05-05
OPP200934,CUST10754,REP1013,P1009,2026-01-16,13438,Prospecting,2026-04-13
OPP200935,CUST10591,REP1001,P1012,2026-05-28,16799,Negotiation,2026-06-20
OPP200936,CUST11090,REP1022,P1003,2026-03-03,29652,Negotiation,2026-03-23
OPP200937,CUST10326,REP1005,P1003,2026-05-30,27076,Qualified,2026-09-02
OPP200938,CUST10624,REP1011,P1001,2026-02-27,22358,Qualified,2026-05-20
OPP200939,CUST10198,REP1016,P1011,2026-05-06,24585,Qualified,2026-05-16
OPP200940,CUST10761,REP1023,P1010,2026-04-17,24411,Qualified,2026-07-08
OPP200941,CUST10045,REP1013,P1005,2026-04-29,20364,Negotiation,2026-08-24
OPP200942,CUST10494,REP1026,P1011,2026-04-19,24936,Won,2026-07-19
OPP200943,CUST10012,REP1015,P1008,2026-02-20,3125,Won,2026-03-30
OPP200944,CUST10393,REP1011,P1012,2026-01-18,1634,Prospecting,2026-03-01
OPP200945,CUST10581,REP1011,P1012,2026-01-02,13884,Won,2026-04-03
OPP200946,CUST10399,REP1025,P1012,2026-03-11,2585,Qualified,2026-05-02
OPP200947,CUST10464,REP1020,P1005,2026-05-28,10842,Won,2026-08-26
OPP200948,CUST10178,REP1004,P1008,2026-04-17,6752,Prospecting,2026-08-10
OPP200949,CUST10858,REP1023,P1003,2026-04-22,28772,Proposal,2026-06-13
OPP200950,CUST10956,REP1013,P1011,2026-02-12,20001,Proposal,2026-04-24
OPP200951,CUST10546,REP1011,P1004,2026-03-22,2217,Qualified,2026-05-23
OPP200952,CUST10067,REP1003,P1006,2026-03-09,19094,Lost,2026-05-12
OPP200953,CUST10075,REP1030,P1008,2026-01-23,22241,Prospecting,2026-02-07
OPP200954,CUST10810,REP1002,P1010,2026-04-12,10429,Prospecting,2026-08-08
OPP200955,CUST11115,REP1030,P1009,2026-03-02,26599,Negotiation,2026-05-09
OPP200956,CUST11038,REP1002,P1012,2026-03-08,29216,Proposal,2026-04-09
OPP200957,CUST10487,REP1016,P1009,2026-04-10,29439,Qualified,2026-06-20
OPP200958,CUST10597,REP1004,P1010,2026-01-06,3700,Qualified,2026-02-26
OPP200959,CUST10196,REP1015,P1007,2026-06-05,14021,Prospecting,2026-09-12
OPP200960,CUST10085,REP1026,P1005,2026-02-06,23524,Won,2026-05-09
OPP200961,CUST10919,REP1018,P1011,2026-04-23,13841,Proposal,2026-06-12
OPP200962,CUST10515,REP1017,P1005,2026-05-09,14945,Qualified,2026-08-04
OPP200963,CUST10597,REP1004,P1008,2026-01-26,10521,Proposal,2026-02-05
OPP200964,CUST10412,REP1029,P1004,2026-02-11,13146,Lost,2026-06-07
OPP200965,CUST10376,REP1012,P1006,2026-03-10,21142,Won,2026-05-13
OPP200966,CUST11183,REP1017,P1005,2026-05-16,1741,Prospecting,2026-08-04
OPP200967,CUST10980,REP1027,P1004,2026-04-16,24181,Negotiation,2026-07-04
OPP200968,CUST10830,REP1019,P1010,2026-03-19,22106,Prospecting,2026-04-30
OPP200969,CUST10467,REP1023,P1010,2026-05-22,5020,Qualified,2026-08-14
OPP200970,CUST10866,REP1006,P1009,2026-03-20,23375,Won,2026-05-10
OPP200971,CUST10408,REP1014,P1001,2026-05-28,16120,Won,2026-08-19
OPP200972,CUST10619,REP1017,P1003,2026-05-08,10249,Prospecting,2026-05-25
OPP200973,CUST10175,REP1006,P1003,2026-01-29,14207,Won,2026-02-21
OPP200974,CUST10852,REP1012,P1009,2026-03-05,15991,Won,2026-06-24
OPP200975,CUST10073,REP1025,P1011,2026-01-05,7105,Won,2026-04-05
OPP200976,CUST10868,REP1028,P1005,2026-02-09,18586,Won,2026-03-02
