customer_id,region,segment,industry,acquisition_channel,signup_date
CUST10974,West,SMB,Technology,Email,2025-10-22
CUST10975,South,SMB,Finance,Referral,2025-01-13
CUST10976,East,Mid-Market,Manufacturing,Email,2025-12-03
CUST10977,South,SMB,Healthcare,Email,2025-03-25
CUST10978,South,Enterprise,Technology,Referral,2025-02-09
CUST10979,East,SMB,Retail,Email,2026-01-02
CUST10980,North,Enterprise,Technology,Partner,2025-04-08
CUST10981,West,Mid-Market,Technology,Referral,2025-09-18
CUST10982,West,Enterprise,Technology,Partner,2025-02-25
CUST10983,East,Enterprise,Manufacturing,Event,2026-02-12
CUST10984,South,SMB,Manufacturing,Website,2026-02-22
CUST10985,North,Mid-Market,Finance,Event,2025-11-10
CUST10986,West,SMB,Retail,Event,2026-04-02
CUST10987,South,Mid-Market,Retail,Partner,2025-08-27
CUST10988,North,Mid-Market,Retail,Email,2025-04-12
CUST10989,South,SMB,Finance,Referral,2025-03-24
CUST10990,West,Enterprise,Manufacturing,Website,2025-04-30
CUST10991,East,SMB,Retail,Partner,2025-04-20
CUST10992,West,Mid-Market,Technology,Event,2025-06-26
CUST10993,North,Mid-Market,Healthcare,Referral,2025-04-28
CUST10994,North,SMB,Manufacturing,Email,2025-11-19
CUST10995,West,Mid-Market,Finance,Email,2025-03-23
CUST10996,South,Mid-Market,Healthcare,Email,2025-12-06
CUST10997,East,SMB,Manufacturing,Referral,2025-07-02
CUST10998,North,Mid-Market,Retail,Referral,2026-01-10
CUST10999,West,SMB,Finance,Partner,2025-10-08
CUST11000,South,Mid-Market,Finance,Event,2026-05-10
CUST11001,North,SMB,Technology,Event,2025-08-29
CUST11002,South,Enterprise,Healthcare,Partner,2025-06-11
CUST11003,North,Enterprise,Finance,Event,2025-11-18
CUST11004,North,SMB,Manufacturing,Partner,2025-12-26
CUST11005,East,SMB,Healthcare,Referral,2025-08-28
CUST11006,South,Mid-Market,Technology,Website,2025-11-02
CUST11007,West,Mid-Market,Finance,Email,2025-09-15
CUST11008,South,SMB,Manufacturing,Email,2025-06-16
CUST11009,East,SMB,Finance,Event,2025-06-21
CUST11010,South,SMB,Healthcare,Email,2026-05-11
CUST11011,East,Enterprise,Retail,Website,2026-01-04
CUST11012,East,SMB,Retail,Partner,2025-02-22
CUST11013,South,Enterprise,Healthcare,Email,2026-06-10
CUST11014,West,SMB,Manufacturing,Partner,2026-01-24
CUST11015,South,Enterprise,Finance,Partner,2025-01-28
CUST11016,North,SMB,Technology,Event,2026-02-02
CUST11017,East,SMB,Finance,Email,2025-11-18
CUST11018,West,Enterprise,Manufacturing,Email,2026-05-15
CUST11019,North,Enterprise,Healthcare,Partner,2025-09-25
CUST11020,South,SMB,Finance,Referral,2025-10-11
CUST11021,West,SMB,Retail,Partner,2025-06-21
CUST11022,East,SMB,Retail,Event,2025-06-25
CUST11023,West,SMB,Manufacturing,Email,2025-12-04
CUST11024,East,SMB,Technology,Email,2026-03-28
CUST11025,East,Enterprise,Finance,Website,2026-05-02
CUST11026,South,SMB,Finance,Event,2026-02-25
CUST11027,West,Mid-Market,Technology,Referral,2025-11-29
CUST11028,South,SMB,Retail,Event,2025-10-01
CUST11029,North,SMB,Technology,Partner,2025-07-05
CUST11030,South,Mid-Market,Finance,Event,2026-02-24
CUST11031,East,SMB,Healthcare,Event,2025-06-23
CUST11032,East,Mid-Market,Technology,Email,2025-05-27
CUST11033,South,SMB,Manufacturing,Event,2026-04-19
CUST11034,West,Enterprise,Healthcare,Email,2025-11-18
CUST11035,South,Mid-Market,Healthcare,Event,2025-07-13
CUST11036,East,Enterprise,Manufacturing,Website,2026-04-18
CUST11037,South,SMB,Manufacturing,Website,2026-06-10
CUST11038,South,SMB,Technology,Partner,2025-06-23
CUST11039,South,SMB,Healthcare,Event,2025-10-12
CUST11040,North,Mid-Market,Retail,Email,2025-09-22
CUST11041,North,SMB,Retail,Partner,2026-01-19
CUST11042,East,SMB,Manufacturing,Partner,2026-06-04
CUST11043,East,SMB,Finance,Email,2025-10-27
CUST11044,East,SMB,Technology,Event,2026-03-12
CUST11045,North,SMB,Manufacturing,Event,2025-11-22
CUST11046,South,SMB,Technology,Website,2026-04-30
CUST11047,North,SMB,Technology,Partner,2025-08-09
CUST11048,West,Mid-Market,Retail,Referral,2025-07-30
CUST11049,West,SMB,Retail,Email,2025-08-19
CUST11050,North,SMB,Technology,Partner,2026-06-29
CUST11051,East,Mid-Market,Technology,Event,2025-11-30
CUST11052,North,Mid-Market,Finance,Partner,2025-03-25
CUST11053,South,SMB,Healthcare,Email,2025-01-23
CUST11054,North,Mid-Market,Retail,Website,2025-10-11
CUST11055,South,Enterprise,Finance,Event,2026-03-16
CUST11056,East,Mid-Market,Finance,Website,2025-09-19
CUST11057,West,Enterprise,Finance,Referral,2025-11-02
CUST11058,North,Mid-Market,Healthcare,Event,2026-03-12
CUST11059,East,SMB,Healthcare,Event,2025-10-09
CUST11060,East,SMB,Retail,Partner,2026-05-12
CUST11061,West,Mid-Market,Finance,Partner,2025-12-15
CUST11062,North,Enterprise,Finance,Website,2026-02-04
CUST11063,North,SMB,Finance,Event,2026-03-03
CUST11064,East,SMB,Healthcare,Website,2025-12-09
CUST11065,South,Mid-Market,Manufacturing,Website,2025-01-28
CUST11066,West,SMB,Finance,Partner,2025-08-22
CUST11067,South,Mid-Market,Retail,Website,2025-03-19
CUST11068,East,Mid-Market,Manufacturing,Website,2025-10-06
CUST11069,North,Mid-Market,Manufacturing,Email,2025-03-20
CUST11070,South,Enterprise,Retail,Email,2025-10-06
CUST11071,West,Mid-Market,Retail,Referral,2025-07-07
CUST11072,East,Mid-Market,Finance,Email,2025-01-12
CUST11073,South,Mid-Market,Retail,Email,2025-03-10
CUST11074,West,Enterprise,Healthcare,Referral,2025-10-02
CUST11075,West,Enterprise,Retail,Email,2025-02-13
CUST11076,South,SMB,Technology,Partner,2026-04-13
CUST11077,East,Mid-Market,Manufacturing,Event,2026-02-19
CUST11078,South,SMB,Healthcare,Website,2026-01-23
CUST11079,East,Enterprise,Retail,Referral,2025-04-04
CUST11080,South,Mid-Market,Technology,Referral,2026-03-11
CUST11081,North,SMB,Technology,Referral,2025-12-13
CUST11082,West,SMB,Manufacturing,Event,2025-08-02
CUST11083,West,SMB,Manufacturing,Email,2025-01-01
CUST11084,West,Mid-Market,Healthcare,Partner,2025-10-16
CUST11085,West,SMB,Technology,Partner,2026-03-11
CUST11086,East,SMB,Manufacturing,Event,2025-01-19
CUST11087,West,Enterprise,Manufacturing,Partner,2025-01-29
CUST11088,West,Mid-Market,Technology,Referral,2025-07-29
CUST11089,South,SMB,Retail,Website,2025-10-07
CUST11090,South,SMB,Healthcare,Referral,2025-09-17
CUST11091,North,Enterprise,Retail,Email,2025-08-21
CUST11092,East,Mid-Market,Finance,Partner,2025-05-20
CUST11093,South,Mid-Market,Technology,Partner,2025-02-02
CUST11094,North,SMB,Healthcare,Partner,2025-01-18
CUST11095,East,SMB,Finance,Event,2025-02-23
CUST11096,South,SMB,Retail,Event,2026-01-12
CUST11097,North,Mid-Market,Technology,Website,2026-03-06
CUST11098,West,SMB,Manufacturing,Website,2025-08-26
CUST11099,West,SMB,Retail,Referral,2025-02-12
CUST11100,North,Mid-Market,Manufacturing,Event,2025-08-15
CUST11101,North,Enterprise,Manufacturing,Partner,2026-06-23
CUST11102,South,Mid-Market,Technology,Event,2025-05-17
CUST11103,West,SMB,Technology,Email,2025-09-26
CUST11104,West,SMB,Retail,Partner,2025-10-21
CUST11105,North,SMB,Technology,Referral,2025-06-30
CUST11106,West,SMB,Technology,Referral,2025-08-28
CUST11107,North,Mid-Market,Finance,Website,2025-09-15
CUST11108,South,SMB,Manufacturing,Partner,2025-09-16
CUST11109,West,Mid-Market,Retail,Referral,2026-01-27
CUST11110,North,Enterprise,Finance,Referral,2025-11-14
CUST11111,North,Enterprise,Technology,Website,2025-01-30
CUST11112,South,SMB,Healthcare,Email,2025-01-04
CUST11113,East,SMB,Retail,Event,2025-08-13
CUST11114,West,SMB,Technology,Partner,2026-05-11
CUST11115,West,SMB,Finance,Partner,2025-01-21
CUST11116,North,SMB,Technology,Event,2025-02-08
CUST11117,North,SMB,Healthcare,Partner,2026-01-06
CUST11118,West,Mid-Market,Healthcare,Email,2025-09-04
CUST11119,South,SMB,Retail,Partner,2025-05-06
CUST11120,West,Enterprise,Manufacturing,Partner,2025-04-24
CUST11121,East,SMB,Technology,Partner,2025-12-30
CUST11122,North,SMB,Retail,Email,2025-10-13
CUST11123,West,SMB,Retail,Email,2025-12-15
CUST11124,North,SMB,Manufacturing,Partner,2025-06-03
CUST11125,South,SMB,Manufacturing,Website,2025-10-15
CUST11126,East,Enterprise,Technology,Event,2026-04-15
CUST11127,South,SMB,Retail,Event,2025-06-22
CUST11128,East,SMB,Finance,Website,2025-08-05
CUST11129,East,Mid-Market,Technology,Referral,2025-03-31
CUST11130,West,SMB,Healthcare,Event,2025-12-15
CUST11131,West,Mid-Market,Manufacturing,Referral,2025-01-18
CUST11132,South,SMB,Finance,Event,2025-05-16
CUST11133,North,Enterprise,Healthcare,Email,2026-01-25
CUST11134,East,SMB,Healthcare,Event,2025-01-11
CUST11135,West,SMB,Manufacturing,Website,2026-06-25
CUST11136,South,Mid-Market,Healthcare,Partner,2025-08-09
CUST11137,South,Enterprise,Technology,Partner,2025-08-06
CUST11138,South,SMB,Finance,Event,2025-10-20
CUST11139,North,Mid-Market,Manufacturing,Referral,2025-12-15
CUST11140,East,SMB,Technology,Referral,2025-09-08
CUST11141,South,SMB,Healthcare,Website,2026-04-28
CUST11142,West,SMB,Finance,Email,2026-06-10
CUST11143,West,Mid-Market,Technology,Event,2025-04-20
CUST11144,West,SMB,Retail,Website,2026-01-21
CUST11145,South,Mid-Market,Healthcare,Referral,2025-06-14
CUST11146,South,SMB,Technology,Referral,2026-06-28
CUST11147,East,Enterprise,Healthcare,Event,2025-05-19
CUST11148,West,Enterprise,Manufacturing,Partner,2025-06-11
CUST11149,South,SMB,Manufacturing,Referral,2026-01-25
CUST11150,West,SMB,Finance,Referral,2026-03-07
CUST11151,North,SMB,Finance,Partner,2025-03-12
CUST11152,West,Enterprise,Manufacturing,Referral,2025-10-31
CUST11153,North,SMB,Technology,Website,2025-07-08
CUST11154,North,Mid-Market,Retail,Event,2025-12-01
CUST11155,East,SMB,Retail,Partner,2025-10-31
CUST11156,North,Mid-Market,Retail,Referral,2026-06-23
CUST11157,North,SMB,Healthcare,Email,2026-05-25
CUST11158,North,Mid-Market,Retail,Email,2025-12-24
CUST11159,South,Enterprise,Retail,Website,2026-01-06
CUST11160,West,SMB,Manufacturing,Website,2026-05-06
CUST11161,North,Enterprise,Technology,Website,2025-04-11
CUST11162,East,SMB,Retail,Email,2026-02-01
CUST11163,West,SMB,Manufacturing,Email,2026-02-26
CUST11164,North,Enterprise,Healthcare,Email,2025-03-11
CUST11165,North,Mid-Market,Retail,Email,2026-04-27
CUST11166,West,Mid-Market,Technology,Partner,2026-01-17
CUST11167,West,SMB,Retail,Partner,2025-07-09
CUST11168,East,SMB,Retail,Email,2025-09-22
CUST11169,West,SMB,Technology,Referral,2025-09-25
CUST11170,North,Mid-Market,Technology,Event,2026-05-17
CUST11171,South,SMB,Retail,Event,2026-06-14
CUST11172,East,SMB,Healthcare,Event,2026-03-17
CUST11173,North,SMB,Finance,Event,2025-12-23
CUST11174,West,SMB,Technology,Referral,2025-02-26
CUST11175,South,SMB,Manufacturing,Website,2026-05-15
CUST11176,West,SMB,Finance,Partner,2025-03-15
CUST11177,South,Enterprise,Manufacturing,Email,2025-04-02
CUST11178,South,Mid-Market,Technology,Email,2025-02-08
CUST11179,North,SMB,Healthcare,Referral,2026-06-02
CUST11180,North,Mid-Market,Retail,Referral,2025-09-27
CUST11181,West,Enterprise,Retail,Partner,2025-05-09
CUST11182,North,SMB,Retail,Event,2025-02-14
CUST11183,North,SMB,Manufacturing,Website,2025-08-13
CUST11184,North,SMB,Manufacturing,Referral,2026-01-31
CUST11185,North,SMB,Technology,Referral,2026-06-28
CUST11186,West,Mid-Market,Healthcare,Event,2025-10-29
CUST11187,South,Enterprise,Manufacturing,Partner,2025-11-28
CUST11188,West,SMB,Finance,Website,2026-04-02
CUST11189,North,Mid-Market,Manufacturing,Referral,2026-05-08
CUST11190,East,SMB,Finance,Website,2025-06-02
CUST11191,South,Mid-Market,Technology,Partner,2026-06-26
CUST11192,South,Mid-Market,Finance,Event,2025-10-11
CUST11193,West,SMB,Manufacturing,Partner,2026-05-23
CUST11194,West,SMB,Retail,Event,2025-03-06
CUST11195,West,Mid-Market,Technology,Email,2025-02-23
CUST11196,North,Enterprise,Healthcare,Event,2026-04-28
CUST11197,North,SMB,Manufacturing,Referral,2026-01-03
CUST11198,East,SMB,Manufacturing,Event,2025-04-06
CUST11199,South,SMB,Retail,Referral,2026-05-04
CUST11200,East,Mid-Market,Technology,Partner,2025-02-25
